Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,RSI,Volatility,Volume_Ratio,Return_5d,Dist_from_High
2021-02-24,29.3799991607666,31.579999923706055,29.139999389648438,31.270000457763672,38000400,0.0,0.0,24.92779998779297,19.229950003623962,84.01422550766667,0.5995302103862862,1.9900785156265344,0.2277189360334262,-0.16076216139569194
2021-02-25,32.52000045776367,32.65999984741211,28.329999923706055,28.760000228881836,41465800,0.0,0.0,24.972799987792968,19.31510000705719,66.79507721678655,0.68553166213466,2.0544394904553274,0.14126981580008202,-0.2281266364883079
2021-02-26,29.229999542236328,29.940000534057617,28.31999969482422,29.559999465942383,19787200,0.0,0.0,25.055799980163574,19.407450003623964,67.9792045078061,0.6858602466649973,0.9755594915427632,0.10093106316463718,-0.20665590988877894
2021-03-01,30.709999084472656,31.360000610351562,29.520000457763672,29.850000381469727,23206300,0.0,0.0,25.14840000152588,19.50515000343323,67.9792045078061,0.6287021080568941,1.1523099031031425,0.045168100127791044,-0.16128125165801063
2021-03-02,30.6299991607666,31.579999923706055,30.170000076293945,31.18000030517578,18481000,0.0,0.0,25.262800025939942,19.6072500038147,75.61328643584254,0.6295623357394735,0.9098566905556768,0.08944791722133827,-0.07257580916800452
2021-03-03,32.02000045776367,33.77000045776367,31.770000457763672,33.130001068115234,31491600,0.0,0.0,25.417200050354005,19.718300008773802,78.53969478054829,0.6494478326102692,1.4827967355644782,0.05948195021179692,0.0
2021-03-04,34.31999969482422,34.4900016784668,30.959999084472656,32.900001525878906,38134000,0.0,0.0,25.571600074768067,19.818400015830992,79.24408373567687,0.6548155004447925,1.7168460169118382,0.14394997441062363,-0.006942334283764416
2021-03-05,30.270000457763672,30.3700008392334,26.649999618530273,28.850000381469727,96474600,0.0,0.0,25.65300006866455,19.90050001621246,63.664436190937096,0.8194290511021344,3.668969535351937,-0.024018913981736834,-0.12918806364798577
2021-03-08,29.510000228881836,30.200000762939453,28.860000610351562,29.309999465942383,42512100,0.0,0.0,25.77760005950928,19.98315001487732,61.293858043888264,0.8196469289563116,1.541265983590733,-0.01809048270105096,-0.11530339508045695
2021-03-09,29.559999465942383,30.0,28.309999465942383,29.729999542236328,27304100,0.0,0.0,25.882200050354005,20.061650013923646,61.58868450324825,0.8197782054389613,0.9626108290501233,-0.0465041933530308,-0.10262606146279646
2021-03-10,29.8799991607666,30.700000762939453,29.15999984741211,29.540000915527344,23061600,0.0,0.0,25.98140007019043,20.13985002040863,61.8579244085395,0.8034073684741307,0.8017852216481592,-0.10836100322504838,-0.10836100322504837
2021-03-11,30.030000686645508,30.469999313354492,29.309999465942383,30.260000228881836,20189400,0.0,0.0,26.076000061035156,20.21100001811981,59.81577448790925,0.8039032764448194,0.6941629612311014,-0.08024319679500513,-0.08662845598262073
2021-03-12,30.190000534057617,31.040000915527344,30.06999969482422,30.729999542236328,22756900,0.0,0.0,26.182800064086916,20.276700015068055,56.726596990693245,0.7971156163179174,0.7685224881704529,0.06516461476285174,-0.07244193928471378
2021-03-15,31.229999542236328,32.400001525878906,31.010000228881836,31.559999465942383,26593300,0.0,0.0,26.301200065612793,20.354150013923643,58.69822196710648,0.7931994281662711,0.8785935393559575,0.07676561040591134,-0.04738912017977091
2021-03-16,31.6200008392334,31.6200008392334,29.770000457763672,30.100000381469727,20525500,0.0,0.0,26.394600067138672,20.426350016593933,46.2762562491175,0.7954506040489201,0.6806135154448252,0.012445369826116215,-0.09145791092538243
2021-03-17,29.649999618530273,30.639999389648438,29.399999618530273,30.5,16530300,0.0,0.0,26.530000076293945,20.492400012016297,56.39705959694628,0.7955224261592808,0.5529731468334499,0.032498275379810204,-0.07938427356847819
2021-03-18,30.299999237060547,30.59000015258789,28.899999618530273,28.950000762939453,17505100,0.0,0.0,26.62420009613037,20.55020001888275,47.874568470575845,0.8218931926887566,0.5831074034064204,-0.0432914559165154,-0.12616963991584867
2021-03-19,29.1299991607666,29.760000228881836,27.850000381469727,29.700000762939453,18995700,0.0,0.0,26.73160011291504,20.608800024986266,49.493586554437435,0.7969848274287326,0.6324882542818743,-0.033517695888059196,-0.10353154828228667
2021-03-22,29.309999465942383,29.59000015258789,28.209999084472656,28.649999618530273,15198500,0.0,0.0,26.811400108337402,20.65410002231598,41.29387050478328,0.779726733378495,0.5225587137185544,-0.09220531991936198,-0.13522491111225998
2021-03-23,28.0,28.43000030517578,26.459999084472656,26.600000381469727,23673600,0.0,0.0,26.85480010986328,20.67495002269745,27.68283402632821,0.8214791992164464,0.8136837564681803,-0.1162790682937892,-0.19710233854867182
2021-03-24,27.290000915527344,28.440000534057617,24.020000457763672,25.309999465942383,41737900,0.0,0.0,26.87820011138916,20.667200016975404,25.812607881010592,0.7551937386932654,1.425415091069448,-0.17016395193631528,-0.23603988379278767
2021-03-25,24.780000686645508,26.280000686645508,24.239999771118164,26.040000915527344,26491600,0.0,0.0,26.908600120544435,20.676750025749207,38.64187493186662,0.7177872332085414,0.9284705536823515,-0.10051812679526306,-0.21400543084833776
2021-03-26,26.299999237060547,26.8799991607666,25.729999542236328,26.81999969482422,19412600,0.0,0.0,26.952800102233887,20.707600026130677,40.18912366100409,0.7190807503550455,0.6808145603959629,-0.09696973044219537,-0.1904618523952855
2021-03-29,26.790000915527344,26.850000381469727,25.790000915527344,26.209999084472656,12410500,0.0,0.0,26.948600082397462,20.75240002155304,36.33539903578175,0.7201676652190704,0.44364417738689094,-0.08516581384104005,-0.2088741853468421
2021-03-30,26.170000076293945,27.420000076293945,26.06999969482422,27.200000762939453,10326200,0.0,0.0,26.98500011444092,20.785900025367738,41.447368054141926,0.7142960427365375,0.37459567866581805,0.022556404994930057,-0.17899185372749338
2021-03-31,27.239999771118164,27.899999618530273,26.920000076293945,27.59000015258789,11892700,0.0,0.0,27.030800132751466,20.823900027275087,40.0,0.6723855013978907,0.4473242055779836,0.09008300018787119,-0.16722006450096727
2021-04-01,27.889999389648438,28.059999465942383,27.31999969482422,27.719999313354492,10164900,0.0,0.0,27.0814001083374,20.857700028419494,38.431974727411145,0.6739496296055341,0.40356354282649315,0.06451606523659481,-0.16329615394933994
2021-04-05,29.3799991607666,30.100000381469727,29.010000228881836,29.709999084472656,34092800,0.0,0.0,27.175800094604494,20.91025002002716,43.472122895169456,0.5795372820516214,1.5448440363563616,0.10775538488190795,-0.10322975772355271
2021-04-06,30.15999984741211,31.56999969482422,29.809999465942383,31.079999923706055,33044800,0.0,0.0,27.305600090026857,20.969100022315978,53.4801115582061,0.5986675348302604,1.530177723033609,0.1858069824244475,-0.061877485008056
2021-04-07,31.940000534057617,33.08000183105469,31.200000762939453,31.309999465942383,41981000,0.0,0.0,27.452400093078612,21.034550023078918,52.911572119914204,0.5975271984251671,1.8800904374509753,0.15110288925443283,-0.05493515072429159
2021-04-08,31.299999237060547,31.299999237060547,29.3799991607666,30.6200008392334,30056300,0.0,0.0,27.59160011291504,21.102200026512147,56.39846716415576,0.6034347789433716,1.3252932892043645,0.1098224237001788,-0.07576215357558483
2021-04-09,30.559999465942383,31.059999465942383,30.229999542236328,30.540000915527344,20344400,0.0,0.0,27.731800117492675,21.164750027656556,53.39256898269304,0.5980326064886449,0.8967533002772987,0.10173166205001594,-0.07817688104696568
2021-04-12,30.030000686645508,30.100000381469727,28.770000457763672,29.260000228881836,16969800,0.0,0.0,27.83380012512207,21.23205002784729,52.41871760835131,0.6142386478100863,0.7576691464959622,-0.015146377295784053,-0.11681257816070341
2021-04-13,28.299999237060547,29.530000686645508,28.170000076293945,29.40999984741211,16232200,0.0,0.0,27.969000129699708,21.29870002746582,63.11857705750094,0.6055067298300734,0.7418969145293364,-0.05373230631896375,-0.11228497134831984
2021-04-14,29.600000381469727,30.190000534057617,29.06999969482422,29.209999084472656,12044200,0.0,0.0,28.105200119018555,21.36835002422333,70.27026651923379,0.5837759971433734,0.5613636379525668,-0.06707123657903646,-0.11832181881259406
2021-04-15,29.440000534057617,29.440000534057617,28.190000534057617,28.280000686645508,17208200,0.0,0.0,28.21200012207031,21.426950030326843,61.40529672000057,0.5912051475973978,0.8007855126889616,-0.07642064299324414,-0.14639300407802985
2021-04-16,28.450000762939453,28.920000076293945,28.020000457763672,28.31999969482422,12312700,0.0,0.0,28.306200103759764,21.486400027275085,58.25991369875732,0.5637348338270247,0.579979867665464,-0.07269158985435453,-0.1451856691281615
2021-04-19,28.149999618530273,28.510000228881836,27.56999969482422,27.969999313354492,12185400,0.0,0.0,28.37760009765625,21.54415002346039,59.97732806339838,0.5562764615957044,0.583340095260595,-0.04408752240042757,-0.15575012340481928
2021-04-20,27.530000686645508,27.639999389648438,25.790000915527344,26.75,24449700,0.0,0.0,28.41820011138916,21.598050022125243,47.513806682004144,0.5634942602890645,1.1451005370798173,-0.09044542200656192,-0.19257473173628825
2021-04-21,27.15999984741211,29.540000915527344,26.84000015258789,29.510000228881836,33281200,0.0,0.0,28.50820011138916,21.66495002746582,58.40630781443664,0.6194063591060098,1.5244260076571245,0.010270494824104803,-0.10926654761618275
2021-04-22,29.309999465942383,30.350000381469727,28.809999465942383,29.0,24943700,0.0,0.0,28.60660011291504,21.733600025177,55.423732950441085,0.5923612024446235,1.1882340359499424,0.025459663927607012,-0.12466045683560222
2021-04-23,29.329999923706055,30.020000457763672,28.770000457763672,29.809999465942383,15296600,0.0,0.0,28.720000114440918,21.802700023651123,50.47081172075043,0.5919337816337852,0.7486408292281486,0.052612986835253395,-0.1002113339914156
2021-04-26,30.389999389648438,31.18000030517578,30.170000076293945,30.219999313354492,14880100,0.0,0.0,28.849000091552735,21.87780002117157,45.5486492570025,0.5865249875414498,0.7364246132435772,0.08044333411641236,-0.08783584850413324
2021-04-27,30.260000228881836,30.549999237060547,29.760000228881836,30.5,11057100,0.0,0.0,28.988200073242187,21.948300023078918,45.82904376197618,0.576187398508941,0.5490609885689883,0.14018691588785037,-0.07938427356847819
2021-04-28,30.239999771118164,30.8700008392334,30.170000076293945,30.229999542236328,11900800,0.0,0.0,29.089000053405762,22.021450018882753,47.9009615789317,0.5681804324531802,0.5886551518949712,0.02439848552253876,-0.08753400037375511
2021-04-29,31.84000015258789,32.36000061035156,30.170000076293945,30.309999465942383,26778600,0.0,0.0,29.18580005645752,22.096350016593934,48.76210186146159,0.5673886137754844,1.2775302970126985,0.04517239537732354,-0.08511927290237427
2021-04-30,29.950000762939453,31.1299991607666,29.799999237060547,31.049999237060547,18344000,0.0,0.0,29.30280002593994,22.159100012779234,60.22856799067208,0.5714133587793326,0.8583923953845967,0.04159677267135975,-0.06278302939919038
2021-05-03,31.18000030517578,31.6299991607666,30.739999771118164,31.190000534057617,15661500,0.0,0.0,29.389600028991698,22.23700001716614,60.183070556406776,0.5163768518969025,0.7658953919373024,0.03209798950175591,-0.05855721314554077
2021-05-04,30.979999542236328,30.979999542236328,29.260000228881836,30.25,19390800,0.0,0.0,29.423400039672853,22.31190001487732,55.4852371611086,0.5025374796622829,0.9810221282445057,-0.008196721311475419,-0.08693030411299886
2021-05-05,30.350000381469727,30.690000534057617,29.6200008392334,29.850000381469727,14595900,0.0,0.0,29.448000030517576,22.386700015068055,58.770947268101594,0.503356113111669,0.7933994540313296,-0.012570266838267008,-0.0990039414699031
2021-05-06,29.690000534057617,30.18000030517578,27.270000457763672,27.809999465942383,36855300,0.0,0.0,29.378800010681154,22.450850014686583,47.671232399487536,0.5523499702838865,1.9670207150599814,-0.08248103081654978,-0.16057957834758096
2021-05-07,27.780000686645508,28.700000762939453,27.639999389648438,28.479999542236328,18876000,0.0,0.0,29.37319999694824,22.519950013160706,52.26264472872075,0.5614505496683532,1.0114026594596102,-0.08276971845322068,-0.1403562141853998
2021-05-10,28.389999389648438,28.68000030517578,27.93000030517578,27.950000762939453,13671700,0.0,0.0,29.341000022888185,22.58765001773834,55.67108012881992,0.5458524891827403,0.7390793254617928,-0.10387943942419231,-0.15635376209393137
2021-05-11,26.719999313354492,27.829999923706055,26.549999237060547,27.65999984741211,18426100,0.0,0.0,29.297200012207032,22.654050016403197,38.59432917910891,0.5460409652740353,0.9902256988668302,-0.08561983975497156,-0.16510718515996453
2021-05-12,27.219999313354492,27.479999542236328,25.940000534057617,26.110000610351562,18348300,0.0,0.0,29.195800018310546,22.717700018882752,34.20765624205272,0.5781939605932396,0.9696200718853618,-0.12529312305938456,-0.21189255150733502
2021-05-13,26.280000686645508,27.020000457763672,25.479999542236328,26.440000534057617,21741000,0.0,0.0,29.062000007629393,22.778800020217897,30.565177849769597,0.572309657687494,1.135310635997979,-0.04926281762653539,-0.2019317934914335
2021-05-14,26.889999389648438,28.649999618530273,26.770000457763672,28.579999923706055,23141400,0.0,0.0,28.975599975585936,22.850000019073487,42.1153887065904,0.644984309862338,1.1752117436873009,0.0035112494057951693,-0.1373377904532627
2021-05-17,28.43000030517578,28.93000030517578,27.81999969482422,28.8799991607666,19564500,0.0,0.0,28.976199951171875,22.92355001449585,42.22648355387739,0.6437005108431466,0.975288649697922,0.033273644810067005,-0.12828257682849556
2021-05-18,29.010000228881836,30.049999237060547,28.729999542236328,29.229999542236328,18712800,0.0,0.0,28.974599952697755,23.001500010490417,45.23809523809524,0.620887686681783,0.9463637204988326,0.0567606545005499,-0.11771812255183779
2021-05-19,28.309999465942383,29.170000076293945,28.09000015258789,29.049999237060547,16113600,0.0,0.0,28.96099994659424,23.081450004577636,44.05660290784285,0.5018331823248754,0.8518957715547298,0.11260048096450048,-0.12315127375535574
2021-05-20,29.09000015258789,29.200000762939453,28.450000762939453,29.06999969482422,11947800,0.0,0.0,28.951599922180176,23.159000000953675,39.97976048491439,0.49781056871572466,0.654129342719856,0.09947046549332983,-0.12254757749459949
2021-05-21,29.56999969482422,29.709999084472656,28.690000534057617,28.700000762939453,14135500,0.0,0.0,28.92039993286133,23.233900003433227,37.68545949279613,0.4890343058251754,0.7763712477632402,0.004198769753454901,-0.13371567046036936
2021-05-24,29.100000381469727,30.219999313354492,28.530000686645508,30.049999237060547,23038100,0.0,0.0,28.906799926757813,23.31295000076294,49.0494257283282,0.5162682168984222,1.237606795365468,0.04051246919298346,-0.09296715157727306
2021-05-25,30.420000076293945,31.950000762939453,30.40999984741211,31.1200008392334,31788900,0.0,0.0,28.897999954223632,23.398600006103514,55.6747123039513,0.5306572663917256,1.6176215408085741,0.06465964168990435,-0.060670092486543495
2021-05-26,31.700000762939453,32.04999923706055,31.260000228881836,31.690000534057617,22112100,0.0,0.0,28.929799957275392,23.4814000082016,69.95885855750245,0.5323632874424465,1.096710948386324,0.09087784393567522,-0.04346515205649943
2021-05-27,31.799999237060547,32.4900016784668,31.5,32.41999816894531,18272500,0.0,0.0,28.968199920654296,23.565299997329713,70.14315263438526,0.5371354127057091,0.9258044200479407,0.11523902680733578,-0.02143081425533784
2021-05-28,32.38999938964844,32.45000076293945,31.6200008392334,31.899999618530273,18343300,0.0,0.0,29.027199897766113,23.648649997711182,70.21494874070997,0.5358505974489556,0.9293932594630705,0.11149821500085122,-0.037126514033491265
2021-06-01,32.529998779296875,33.20000076293945,32.33000183105469,32.7599983215332,17201900,0.0,0.0,29.08839984893799,23.73574998855591,74.66151915816874,0.543180662019315,0.8681744484609901,0.09018300010904579,-0.011168208109058195
2021-06-02,32.88999938964844,33.619998931884766,32.47999954223633,33.06999969482422,17391100,0.0,0.0,29.176799850463865,23.82234998703003,88.24177565458777,0.5291314101379743,0.8821749538016089,0.06266062991657861,-0.0018110887822687625
2021-06-03,32.83000183105469,32.869998931884766,31.940000534057617,32.18000030517578,13825400,0.0,0.0,29.28839984893799,23.906299986839294,79.71016181078971,0.5375467474095698,0.7026756555723362,0.015462283460410564,-0.028674939097836215
2021-06-04,32.369998931884766,32.630001068115234,31.700000762939453,32.119998931884766,12025900,0.0,0.0,29.424599838256835,23.990899982452394,73.35092892707056,0.46532332193061743,0.6523797602188794,-0.009253524182734618,-0.030486027880104977
2021-06-07,32.400001525878906,33.470001220703125,32.34000015258789,33.11000061035156,16275500,0.0,0.0,29.56599983215332,24.07804998397827,75.5743784221865,0.46907853508958774,0.8891835442450149,0.037931066027926175,-0.0006036962607562542
2021-06-08,33.349998474121094,33.93000030517578,33.099998474121094,33.709999084472656,15367300,0.0,0.0,29.70379981994629,24.168699979782104,76.2910874846539,0.4594962937405611,0.8356948443741112,0.028998803773290005,0.0
2021-06-09,33.90999984741211,33.95000076293945,32.650001525878906,32.65999984741211,14845800,0.0,0.0,29.83279983520508,24.254199976921083,69.22258951847448,0.4771731331399795,0.8152716954513366,-0.012397939255992196,-0.031148005505114137
2021-06-10,33.060001373291016,33.13999938964844,31.790000915527344,32.4900016784668,15420700,0.0,0.0,29.938599853515626,24.332949986457823,67.92455131291256,0.41577445843475874,0.8537054921718151,0.009633355200470817,-0.03619096526667688
2021-06-11,31.700000762939453,32.459999084472656,31.360000610351562,32.22999954223633,12041900,0.0,0.0,30.031399841308595,24.410349984169006,68.71686157498108,0.421318077555095,0.6850434911225772,0.0034246766503585047,-0.04390387370013423
2021-06-14,32.060001373291016,32.279998779296875,30.8799991607666,31.0,15090100,0.0,0.0,30.096999855041503,24.486749982833864,55.102046251679944,0.3646942547896913,0.8785708442753687,-0.06372698796302312,-0.0803915502246609
2021-06-15,31.040000915527344,31.559999465942383,30.690000534057617,30.8700008392334,10572900,0.0,0.0,30.120199890136718,24.557849988937377,48.506570215993115,0.3651232156984031,0.6321177820007049,-0.08424794786029544,-0.0842479478602954
2021-06-16,31.360000610351562,31.790000915527344,30.8799991607666,31.68000030517578,18763700,0.0,0.0,30.132199897766114,24.62779998779297,49.94192662706793,0.37285716494628474,1.1216472290136112,-0.030006109822868887,-0.06021948485403322
2021-06-17,31.649999618530273,32.18000030517578,30.649999618530273,30.969999313354492,14231000,0.0,0.0,30.125399894714356,24.697099981307982,41.559958371385946,0.3832197864810449,0.8555075364136253,-0.04678369610918509,-0.0812815142549277
2021-06-18,30.530000686645508,30.84000015258789,29.899999618530273,30.299999237060547,15379100,0.0,0.0,30.118999862670897,24.763899974822998,40.84667950016989,0.3934328364432707,0.9150884483553179,-0.05988210774395397,-0.10115692494879977
2021-06-21,30.459999084472656,31.43000030517578,30.059999465942383,31.3799991607666,12363300,0.0,0.0,30.135799827575685,24.83584997177124,42.29911267852387,0.40608490695807037,0.7395412897543147,0.012258037444083936,-0.06911895541341882
2021-06-22,31.18000030517578,31.239999771118164,30.479999542236328,30.84000015258789,10295900,0.0,0.0,30.167399826049806,24.90189997673035,37.86724768513426,0.38065926818973167,0.6402757640272344,-0.0009718395150601911,-0.0851379118905622
2021-06-23,30.81999969482422,31.3799991607666,30.780000686645508,31.0,8163100,0.0,0.0,30.199199829101563,24.96479997634888,43.026002169778394,0.3593000119839027,0.547891235223545,-0.021464655890949702,-0.0803915502246609
2021-06-24,31.100000381469727,31.559999465942383,30.59000015258789,30.610000610351562,13530500,0.0,0.0,30.22719985961914,25.025199975967407,41.41070068504,0.3551819993671724,0.9350696559685889,-0.011624110784132169,-0.09196079971265857
2021-06-25,30.610000610351562,31.190000534057617,30.59000015258789,31.030000686645508,11923100,0.0,0.0,30.28219985961914,25.090699977874756,37.34792540916943,0.3481185097635115,0.8424685967041333,0.02409245768864854,-0.07950158619439408
2021-06-28,30.719999313354492,30.75,29.059999465942383,29.139999389648438,22074600,0.0,0.0,30.298599853515626,25.14674997329712,25.972657721313652,0.4041173827993241,1.5394647098779983,-0.07138304114165694,-0.1355680753171314
