Date,Close,High,Low,Open,Volume
2021-02-16,67.58010864257812,67.65721849871984,67.52613115496844,67.64951163127911,22264400
2021-02-17,67.5569839477539,67.5569839477539,67.41818383769073,67.44131620885034,20276700
2021-02-18,67.46446228027344,67.54157216083296,67.38735239971393,67.44904265740425,26366700
2021-02-19,67.47217559814453,67.57241785540046,67.45675597514624,67.57241785540046,28124800
2021-02-22,67.26394653320312,67.44129858782532,67.26394653320312,67.37190149247856,25455400
2021-02-23,67.42589569091797,67.47987318393984,67.09431798146773,67.23311808968191,29015900
2021-02-24,67.49529266357422,67.49529266357422,67.26396307243373,67.32564743354122,21791800
2021-02-25,66.85526275634766,67.41046313108048,66.77815290054696,67.34106602579132,59413400
2021-02-26,66.6547622680664,67.02489184008361,66.63162990520327,66.99404672856492,46615300
2021-03-01,67.40311431884766,67.4495498712765,66.98522977143993,67.07035472947162,48014200
2021-03-02,67.30252838134766,67.44956350295031,67.27157330816412,67.4418232586353,23988500
2021-03-03,67.0858154296875,67.25606529553993,67.06260061235737,67.20188951633817,30197000
2021-03-04,66.83042907714844,67.28700281657069,66.61374961409567,67.13223345841088,49020300
2021-03-05,67.03165435791016,67.1090390605315,66.6215042162758,66.9310489308355,46950100
2021-03-08,66.54412841796875,67.047137908427,66.52865383700356,66.99296801893612,39868700
2021-03-09,66.63699340820312,66.90010261231696,66.61377858479015,66.7221183634341,31441100
2021-03-10,66.84590911865234,66.93877428358721,66.66792493261852,66.72209480281225,23776600
2021-03-11,67.09355926513672,67.21737951385926,67.00069998266925,67.00069998266925,27728500
2021-03-12,66.90785217285156,67.01619196658363,66.8382076929135,66.98523689636362,21842000
2021-03-15,66.91558074951172,66.97749087915754,66.79176049022006,66.86141086209035,14719400
2021-03-16,66.76081085205078,66.93106077037812,66.69116637859436,66.88463112140717,22931400
2021-03-17,66.85369110107422,67.0548961320266,66.58284158099026,66.6292712404113,28345800
2021-03-18,66.34290313720703,66.68339692061018,66.32742265828203,66.59827199874118,37150300
2021-03-19,66.59831237792969,66.66796276717619,66.28103321647184,66.4435429192785,47467800
2021-03-22,66.83820343017578,66.95427755600305,66.6679535068617,66.70664291411227,32979500
2021-03-23,66.90785217285156,66.93880724307158,66.74534248225345,66.8227272057655,24705800
2021-03-24,66.946533203125,67.17095298628158,66.946533203125,66.96974802481797,31374500
2021-03-25,67.06259155273438,67.06259155273438,66.83043160264884,66.90007604523083,24070300
2021-03-26,67.2637939453125,67.27153418512603,66.9929445925698,67.13997962866145,25948000
2021-03-29,67.30252838134766,67.32574321021617,67.09358311337793,67.21740340611207,17447500
2021-03-30,67.1400146484375,67.23287395834231,67.12453416073592,67.1941845472407,19622100
2021-03-31,67.46500396728516,67.48821878441285,67.20962917073341,67.21736941113382,41604700
2021-04-01,67.60787963867188,67.60787963867188,67.43705368137556,67.53023309191495,30806600
2021-04-05,67.63895416259766,67.69330734956169,67.58460097563363,67.61566078590637,20758300
2021-04-06,67.75544738769531,67.78650720732769,67.65450149287635,67.65450149287635,15367900
2021-04-07,67.73211669921875,67.80199681186265,67.68552403340455,67.77093700933705,15645400
2021-04-08,67.75544738769531,67.83309397474883,67.7399145158517,67.80980059103827,11052100
2021-04-09,67.70880889892578,67.71657532959448,67.63116236439129,67.66998859368395,17413100
2021-04-12,67.63895416259766,67.66224753928894,67.56906810847072,67.6311877290162,15464500
2021-04-13,67.685546875,67.70884025374203,67.48366697653333,67.56131354702464,20643500
2021-04-14,67.65447998046875,67.77871921949335,67.62342017071259,67.70107265712946,17992800
2021-04-15,67.92623138427734,67.92623138427734,67.7631659511384,67.80975861377146,20944400
2021-04-16,67.78646087646484,67.96504731222176,67.78646087646484,67.9417539444318,32509300
2021-04-19,67.6777572631836,67.77869716901252,67.64669746353213,67.70881113878399,23904900
2021-04-20,67.5613021850586,67.6622421173166,67.52247594431566,67.60012250174893,22901000
2021-04-21,67.78646087646484,67.78646087646484,67.52245555206005,67.53022198267365,19527000
2021-04-22,67.66223907470703,67.80977167403287,67.64671213353962,67.80200524142302,18506500
2021-04-23,67.84085083007812,67.90296453651624,67.70108462349785,67.70884513426884,14388700
2021-04-26,67.80978393554688,67.92625674954645,67.77872412354343,67.84860425751113,12746100
2021-04-27,67.71659851074219,67.84859825704284,67.71659851074219,67.84859825704284,17660600
2021-04-28,67.84859466552734,67.90294784783593,67.68553511860158,67.73988830091017,14795000
2021-04-29,67.92623138427734,67.98058455397326,67.82528555194835,67.98058455397326,17152900
2021-04-30,67.8951644897461,67.93398479315773,67.82527846512424,67.84081132572935,23367500
2021-05-03,67.92166137695312,68.03852708939988,67.91386874438012,67.96061859578106,15782400
2021-05-04,67.88272094726562,67.89830621626625,67.75806851545316,67.8671416223035,23089700
2021-05-05,68.0151596069336,68.0307389290667,67.91387320893736,67.92945847510791,13676300
2021-05-06,67.99179077148438,68.04632732227653,67.89830293814823,68.00737603973255,23110100
2021-05-07,68.0385513305664,68.10088052528329,67.96064280918988,68.05413065722604,17872700
2021-05-10,67.88272094726562,68.07749520150388,67.88272094726562,68.06191587654178,16580800
2021-05-11,67.81259155273438,67.8515428293953,67.63339665917465,67.70351846762405,28683600
2021-05-12,67.48538208007812,67.76585746645873,67.48538208007812,67.7191076060365,31630100
2021-05-13,67.72688293457031,67.78141947109594,67.59443790929905,67.60222459734794,28689600
2021-05-14,67.94505310058594,67.94505310058594,67.79702275881189,67.82040066333315,22550800
2021-05-17,67.82039642333984,67.94504885279962,67.77364656125883,67.93725621844638,13545000
2021-05-18,67.65677642822266,67.91387984883656,67.64898973841352,67.91387984883656,16447500
2021-05-19,67.47757720947266,67.65676615247574,67.44641262285535,67.46978457680905,34701000
2021-05-20,67.7658462524414,68.04631564837122,67.53211482112314,67.53211482112314,28013700
2021-05-21,67.86713409423828,67.88271341747227,67.71910377534492,67.84376213736834,36466200
2021-05-24,67.94505310058594,68.02296161687379,67.85935194945768,67.92168114010346,24277800
2021-05-25,67.95285034179688,67.99959426593048,67.89052114692593,67.98401493923235,15466600
2021-05-26,67.97623443603516,67.99181376551384,67.90611853732068,67.90611853732068,14354900
2021-05-27,67.94505310058594,68.07749817267914,67.93726046574552,68.07749817267914,12682100
2021-05-28,67.92166137695312,68.05410641050882,67.92166137695312,68.01515513571795,15464100
2021-06-01,68.12567901611328,68.13349774600866,68.00842192345657,68.05532237494187,22655300
2021-06-02,68.2116928100586,68.21950557894915,68.10225440613343,68.12570464069658,13698300
2021-06-03,68.07099914550781,68.18825630588016,68.00064246370563,68.03191143740139,16701800
2021-06-04,68.2195053100586,68.25077427733478,68.14133587384097,68.1882423067281,26829200
2021-06-07,68.24293518066406,68.28201690172247,68.2116662254513,68.23511645087503,9189800
2021-06-08,68.28987884521484,68.35241679521427,68.25079113547841,68.35241679521427,10983900
2021-06-09,68.34461975097656,68.39152024638733,68.32116950327118,68.37588873590009,13232200
2021-06-10,68.46963500976562,68.52436016261045,68.36801536293446,68.39928432286965,15290000
2021-06-11,68.49311828613281,68.54783749667033,68.43839907559529,68.5165685243708,12559600
2021-06-14,68.43053436279297,68.46961607894823,68.37581518902147,68.46961607894823,19408600
2021-06-15,68.42272186279297,68.45399081692932,68.35237118894358,68.38364014307993,16037000
2021-06-16,68.32891845703125,68.45398830504408,68.21166137430843,68.42271935205514,21267200
2021-06-17,68.3758773803711,68.39932762418198,68.30552068499037,68.36805864445145,21099000
2021-06-18,68.34461975097656,68.3602512614638,68.23518128571871,68.27426304391133,35134500
2021-06-21,68.47744750976562,68.47744750976562,68.36019041166428,68.41490959558574,21265000
2021-06-22,68.52436828613281,68.52436828613281,68.41492393141291,68.45401162695181,14604400
2021-06-23,68.45402526855469,68.59473265101204,68.45402526855469,68.50092574139174,16583100
2021-06-24,68.66506958007812,68.66506958007812,68.55563118945706,68.58690015305523,12722300
2021-06-25,68.73542022705078,68.75105172551011,68.65725080686515,68.67288230532449,16175000
2021-06-28,68.72760772705078,68.76669542265972,68.68070726347607,68.76669542265972,16019300
2021-06-29,68.81360626220703,68.81360626220703,68.73543682314748,68.74325555623722,12728000
2021-06-30,68.82144165039062,68.84489189138897,68.75890369843016,68.76672243341206,26093500
2021-07-01,68.95631408691406,68.95631408691406,68.87003978305684,68.88572928400798,31932400
2021-07-02,69.06611633300781,69.07396108344643,68.95631376203255,68.98768677999567,11464800
2021-07-06,69.02690124511719,69.08180252797752,68.97199996225686,69.06611302785112,17784300
2021-07-07,69.05046844482422,69.09752500415364,68.96419409685733,69.08968024966727,11463700
2021-07-08,68.90139770507812,68.96414372755252,68.83865168260373,68.87002469384092,21936400
2021-07-09,69.01904296875,69.03472648201172,68.91708517307416,68.92492393781008,17698100
2021-07-12,68.99554443359375,69.03475622553732,68.9327983859331,69.01907270551838,17546700
2021-07-13,68.79161834716797,68.98769524565509,68.7837735957667,68.95632222384211,26938600
2021-07-14,68.90139770507812,68.92492596755851,68.81512342012333,68.87002469384092,16100200
2021-07-15,68.8543701171875,68.877898389556,68.79946882039683,68.83868061308013,16384800
2021-07-16,68.76024627685547,68.89357713356165,68.73671800611817,68.89357713356165,17820400
2021-07-19,68.29751586914062,68.61907891417769,68.21908629599449,68.59555064061313,54224700
2021-07-20,68.64258575439453,68.65043050439752,68.29749454354614,68.36024057598803,26941300
2021-07-21,68.80729675292969,68.83082501954684,68.67395993578064,68.68964943605282,18522600
2021-07-22,68.84651947021484,68.90142076230465,68.74456163741722,68.81514644847896,17110500
2021-07-23,68.97985076904297,69.01122379098094,68.88573768702116,68.92494947659955,19441000
2021-07-26,68.87789916992188,68.99554651688982,68.84652614514425,68.95632873996962,15282700
2021-07-27,68.7837905883789,68.83869189416666,68.67398797680343,68.7837905883789,19919000
2021-07-28,68.83868408203125,68.90143013403754,68.76025450891983,68.86221833937826,15129200
2021-07-29,68.9876937866211,69.01906680777057,68.88573595572926,68.88573595572926,18675000
2021-07-30,68.89356231689453,68.99552611321678,68.89356231689453,68.96415309771692,21062100
2021-08-02,68.72283935546875,68.99823910625742,68.72283935546875,68.98249889031514,27274400
2021-08-03,68.80149841308594,68.81723261903043,68.67560075300659,68.76215389352843,16058700
2021-08-04,68.6756362915039,68.78579379951259,68.6756362915039,68.74645526272889,17113300
2021-08-05,68.83297729492188,68.86444570885297,68.71494973172096,68.71494973172096,15465700
2021-08-06,68.75428771972656,68.86444517702837,68.74642361787015,68.79363224153343,12923200
2021-08-09,68.596923828125,68.73855570676643,68.596923828125,68.72281549628883,10788700
2021-08-10,68.4395523071289,68.6126525867163,68.4316822025151,68.6047884852334,31522900
2021-08-11,68.54971313476562,68.58118755163983,68.46315998914437,68.48676430101722,15834400
2021-08-12,68.6677474975586,68.68348771049612,68.52611559678235,68.54972591618865,14127800
2021-08-13,68.81725311279297,68.81725311279297,68.69136141835395,68.69136141835395,10016800
2021-08-16,68.84085845947266,68.84085845947266,68.73070097401693,68.80151993074288,12598100
2021-08-17,68.68347930908203,68.77003246025428,68.61266036579038,68.7621623547482,18468400
2021-08-18,68.52613067626953,68.76218589721907,68.52613067626953,68.69137293281439,12147600
2021-08-19,68.51826477050781,68.61268205389939,68.41597137598897,68.45531591282445,20026700
2021-08-20,68.68347930908203,68.71495372797482,68.52610721461812,68.53397732012422,16784100
2021-08-23,68.89592742919922,68.91953174371532,68.77790585661872,68.77790585661872,21933100
2021-08-24,68.99034881591797,69.00608302412391,68.88806145475007,68.91166576862484,20828100
2021-08-25,69.06118774414062,69.10053228415775,68.97464056174408,69.00610898999703,19085400
2021-08-26,69.02183532714844,69.06117385612072,68.91167784101363,69.05330975220592,17676100
2021-08-27,69.21066284179688,69.23426715536205,69.02969243570953,69.04542664370909,18519700
2021-08-30,69.29724884033203,69.32085316508558,69.21069564747937,69.22643586607138,11640000
2021-08-31,69.31293487548828,69.32080497931368,69.2185176421047,69.28933056714239,19163900
2021-09-01,69.3721694946289,69.44321023324599,69.31691826323011,69.3327017485158,22973500
2021-09-02,69.458984375,69.47476785816252,69.40373315103352,69.458984375,16521300
2021-09-03,69.46685791015625,69.49053613863383,69.37213897431599,69.42739018140699,6491000
2021-09-07,69.28531646728516,69.4510700925741,69.27742171695805,69.4510700925741,11728800
2021-09-08,69.36429595947266,69.38798022754506,69.2301152167345,69.29326122105873,13020900
2021-09-09,69.42739868164062,69.44318818384546,69.34846923640843,69.35636398751086,23024700
2021-09-10,69.32481384277344,69.5300292635953,69.31691908907024,69.52214053182475,16112600
2021-09-13,69.49845123291016,69.50633996342532,69.37215928148728,69.41951575230502,17136900
2021-09-14,69.46685791015625,69.55368209586067,69.43528493154282,69.52210911724725,20108000
2021-09-15,69.56947326660156,69.56947326660156,69.46686559120991,69.4747543202881,17069500
2021-09-16,69.54580688476562,69.56948511989566,69.41951493482996,69.54580688476562,13859700
2021-09-17,69.458984375,69.530019082129,69.43530613929033,69.52213035151362,38948500
2021-09-20,69.21427917480469,69.30899208744462,69.10377676210486,69.14323846839488,49641000
2021-09-21,69.33268737792969,69.36426036388953,69.20640145602167,69.32479864788823,27304200
2021-09-22,69.458984375,69.52213035151362,69.3405871745199,69.43530613929033,24344800
2021-09-23,69.49058532714844,69.585304330035,69.42743932522406,69.49848008287253,27590300
2021-09-24,69.38794708251953,69.47476526957627,69.34847934318611,69.42740879992141,21713200
2021-09-27,69.32481384277344,69.3721703211273,69.24588437153943,69.26956261071636,17652900
2021-09-28,69.00910949707031,69.22221973200311,68.96964173929955,69.19065275210774,35515900
2021-09-29,69.1353530883789,69.2300720357861,69.07221314537145,69.08799662564064,19783400
2021-09-30,69.05644226074219,69.20641246241942,68.96961804102719,69.1748394714383,41680700
2021-10-01,69.22193908691406,69.27737341260013,69.00811665791903,69.1744196349772,30062800
2021-10-04,68.97645568847656,69.19819304474916,68.96061989526702,69.17443633398993,24726400
2021-10-05,68.94474792480469,69.07145838265592,68.92099122442937,69.0477016822806,22347700
2021-10-06,68.90518951416016,68.928946226284,68.71512373338915,68.79432082965549,28905900
2021-10-07,68.91311645507812,69.13485990479884,68.86560302251215,69.00022844270988,29054000
2021-10-08,68.70718383789062,68.93684204127572,68.70718383789062,68.89724350756217,28064300
2021-10-11,68.49337768554688,68.74679265257437,68.49337768554688,68.70720015134816,16068400
2021-10-12,68.62007141113281,68.71509822435144,68.56463708945931,68.58047287769976,32922200
2021-10-13,68.80223846435547,68.80223846435547,68.5488234550571,68.659692144007,29370400
2021-10-14,69.19025421142578,69.19816908434507,68.92891839978415,68.93683931459115,26937000
2021-10-15,69.07149505615234,69.20612045768323,69.0318965065772,69.20612045768323,29782900
2021-10-18,69.03978729248047,69.03978729248047,68.88932012003471,68.91307682265504,20338400
2021-10-19,69.08734130859375,69.09526222808584,68.9923144422538,69.03982787542378,26103300
2021-10-20,69.11107635498047,69.12691818899737,69.04772714458115,69.095240562853,19720100
2021-10-21,68.93685913085938,69.12691884764709,68.88933967024535,69.0952412212009,19273600
2021-10-22,68.77055358886719,68.94477752226202,68.73888200269519,68.91309989420026,20734400
2021-10-25,68.88936614990234,68.96064234727575,68.71514215842487,68.84977363304314,20230000
2021-10-26,68.90518951416016,69.05565070490783,68.90518951416016,68.992301486541,19617200
2021-10-27,68.84974670410156,69.00020787634408,68.84182578707109,68.97645116714206,18521300
2021-10-28,69.02397155761719,69.02397155761719,68.88142525859475,68.88142525859475,16374700
2021-10-29,68.84181213378906,68.9368449936388,68.84181213378906,68.91308224726019,26521600
2021-11-01,68.76795196533203,68.94273285493853,68.76001178758946,68.90301378261256,29987000
2021-11-02,68.93473815917969,68.99034967030812,68.76790362579439,68.76790362579439,26441600
2021-11-03,69.06981658935547,69.0857029987207,68.87120313568117,68.88708954504642,22984200
2021-11-04,69.2525405883789,69.5623771047079,69.11748488868716,69.13337129874424,28989800
2021-11-05,69.51473999023438,69.53062640673082,69.31612644740514,69.35585158045271,27595000
2021-11-08,69.42733764648438,69.60211850400894,69.38761252024578,69.5862260290322,11957900
2021-11-09,69.48294830322266,69.48294830322266,69.33994633626617,69.42733676391754,13732600
2021-11-10,69.09367370605469,69.39556408053254,69.06984105296482,69.39556408053254,30438400
2021-11-11,68.97449493408203,69.14927578107833,68.97449493408203,69.14132954406861,10086100
2021-11-12,68.99832916259766,69.15722360041295,68.99038292540614,69.05394070053225,26392400
2021-11-15,68.91887664794922,69.05393235787336,68.90299023668851,69.04599218284416,17057100
2021-11-16,68.95069885253906,69.01425665991911,68.910973707625,68.934806370091,14302000
2021-11-17,68.87915802001953,68.9903810929345,68.87915802001953,68.97449468017645,17919200
2021-11-18,68.82357788085938,68.9665799057308,68.82357788085938,68.9665799057308,23421300
2021-11-19,68.76795196533203,68.93478661599157,68.76795196533203,68.82356351555188,45282700
2021-11-22,68.50574493408203,68.8553004390172,68.49779869997874,68.83146779790806,26266000
2021-11-23,68.41044616699219,68.61700593958334,68.3468883813943,68.50578284538904,33967100
2021-11-24,68.39453125,68.41042372178724,68.13236607753117,68.3230333105636,31158800
2021-11-26,67.9019775390625,68.02114683935014,67.7986946502521,68.01320060301032,36123400
2021-11-29,68.32304382324219,68.42632066094193,68.1323765608723,68.17209562404774,31728900
2021-11-30,68.03705596923828,68.3786715114912,67.9417192849336,68.29128106617968,35465700
2021-12-01,68.04662322998047,68.50095792866901,68.00676685521364,68.36544990319918,41845200
2021-12-02,68.54875946044922,68.59658223035919,68.07848600639561,68.08645241389587,42383500
2021-12-03,68.54875946044922,68.62846610404154,68.41325755821958,68.58861582285893,47368800
2021-12-06,68.85163879394531,68.93135150910373,68.5487511525129,68.57266253456989,28211300
2021-12-07,69.21829986572266,69.40163061194248,69.05888658475253,69.11468184121476,42893500
2021-12-08,69.20238494873047,69.24224132339667,69.0907943971399,69.17050106524331,26598200
2021-12-09,68.8915023803711,69.18642364621509,68.8915023803711,69.18642364621509,24939100
2021-12-10,69.05093383789062,69.0748513099783,68.97122717461755,68.99513856547662,20247200
2021-12-13,69.05093383789062,69.11470160100053,68.99513856547662,69.05093383789062,17125800
2021-12-14,68.9313735961914,69.01904666475055,68.81181056636957,68.94731249559443,20310500
2021-12-15,69.19441223144531,69.2183236236753,68.81181779330755,68.92340834453348,31699000
2021-12-16,69.14321899414062,69.28718430309526,69.09523259183405,69.22320446736478,27374000
2021-12-17,69.07923889160156,69.19121123124104,68.9512670165651,69.07123912390307,27248200
2021-12-20,68.95924377441406,69.01522992555272,68.8552651351331,68.88725809321703,27560400
2021-12-21,69.32716369628906,69.33516346247873,69.05522656414351,69.05522656414351,24390500
2021-12-22,69.5111312866211,69.52712471917098,69.29518028397302,69.30318005126524,17433300
2021-12-23,69.71107482910156,69.75106145694741,69.53511658088506,69.55111001161663,15612100
2021-12-27,69.78307342529297,69.8390596011516,69.68709450866294,69.71908748087294,13396700
2021-12-28,69.75105285644531,69.77504605060116,69.64708031442561,69.75905262184163,17150700
2021-12-29,69.63909912109375,69.7270782578171,69.62310568806892,69.7030850572625,16760300
2021-12-30,69.60710906982422,69.66309524080924,69.57511610039921,69.66309524080924,12326100
2021-12-31,69.59111785888672,69.67909700210683,69.56712465656037,69.63110449541892,11505300
2022-01-03,69.55912017822266,69.55912017822266,69.39116167127632,69.51912744236338,35368400
2022-01-04,69.38316345214844,69.58311493183763,69.31917751415952,69.58311493183763,33609900
2022-01-05,68.84729766845703,69.40715939287041,68.84729766845703,69.37516642261319,44808500
2022-01-06,68.85527801513672,69.03923603302209,68.82329115310219,68.86327778166233,42823200
2022-01-07,68.6793212890625,68.86327319265547,68.67132152306998,68.85527342666295,34630100
2022-01-10,68.73529815673828,68.7512915845281,68.27940918931935,68.591332898499,52621800
2022-01-11,69.05523681640625,69.05523681640625,68.58335427573061,68.77530597854488,32513100
2022-01-12,69.167236328125,69.19922320331128,69.05525785682717,69.1592365583102,24621400
2022-01-13,68.91927337646484,69.1832107896304,68.89528017563794,69.15121782118293,31699700
2022-01-14,68.85527801513672,68.96725644039344,68.78329842250807,68.87127754818795,31046200
2022-01-18,68.51935577392578,68.66332105014106,68.47136938253186,68.65532128423091,46331500
2022-01-19,68.45539855957031,68.75132900201848,68.43140535381107,68.6393566404513,31390200
2022-01-20,68.32740783691406,68.7593036891409,68.31141440625403,68.5833454417114,38217700
2022-01-21,68.33540344238281,68.46336918597285,68.24742432402502,68.32740367652298,57098000
2022-01-24,68.26342010498047,68.31141259975907,67.79953130166726,68.13545435698276,79230800
2022-01-25,68.0634536743164,68.21541868724873,67.90349499904302,68.05545390994304,43642700
2022-01-26,67.83153533935547,68.67933372915323,67.74355620360255,68.35941015387301,63574900
2022-01-27,67.53559875488281,68.0794669031034,67.38363371136964,67.99948144733844,47351000
2022-01-28,67.72756958007812,67.73556934832395,67.1437085388378,67.38365276993059,51496700
2022-01-31,67.74353790283203,67.84751654537843,67.35963459783416,67.58357920942176,78932100
2022-02-01,68.01244354248047,68.05257467320332,67.72347245530075,67.94822638442159,42377300
2022-02-02,68.11681365966797,68.1970820709214,67.9161395694908,68.14892224898678,29261500
2022-02-03,67.5067367553711,67.85992497799481,67.4987080801065,67.8037364993124,44760800
2022-02-04,67.24185943603516,67.34621386371077,66.78432283708716,67.23383688320328,65508300
2022-02-07,67.19368743896484,67.31409307455807,66.9609048432406,67.05723057653219,37620700
2022-02-08,67.1214599609375,67.30607666160881,67.08935137732377,67.24988817130631,39549000
2022-02-09,67.47466278076172,67.52282873296488,67.37834312453141,67.37834312453141,37641800
2022-02-10,66.58367919921875,67.2900561126199,66.57565664272205,67.05727336834805,57751400
2022-02-11,66.35088348388672,66.82447139263303,66.18231186054643,66.80842016017009,58997100
2022-02-14,66.23846435546875,66.48730425403771,65.99765925489457,66.34281874405968,36550200
2022-02-15,66.35088348388672,66.47128303757668,66.27060894931053,66.41509453782565,32724800
2022-02-16,66.72010040283203,66.76826020794542,66.25453520645232,66.31072368711297,38996000
2022-02-17,66.43916320800781,66.59970612591148,66.39100339467979,66.59970612591148,30755200
2022-02-18,66.53549194335938,66.61576034386877,66.31876664957535,66.37495514234058,43848800
2022-02-22,66.38298034667969,66.66392894581249,66.29468326536708,66.49535733669815,37004300
2022-02-23,66.26258850097656,66.55155968719045,66.24653114391614,66.50339374009656,36545400
2022-02-24,66.73617553710938,66.76828412671577,65.68464525487097,65.74886243408376,56132500
2022-02-25,67.11344146728516,67.12949269948444,66.80039038465897,66.80039038465897,44118800
2022-02-28,67.16159057617188,67.3301560457712,66.80037973047132,66.80037973047132,54006400
2022-03-01,66.973876953125,67.3847613684535,66.82885928575257,67.21557511429225,43268500
2022-03-02,67.1349868774414,67.1591554555067,66.82078306931788,66.93357386471415,41489200
2022-03-03,66.93360900878906,67.27198157264334,66.23268914368468,67.25587122768673,23594200
2022-03-04,66.49853515625,66.82079727444932,66.45019798984363,66.82079727444932,32141100
2022-03-07,65.91847229003906,66.39381035302563,65.86207687374974,66.37769386457761,43675900
2022-03-08,65.68485260009766,66.1360160692916,65.6606840066253,65.96682976834387,57474500
2022-03-09,66.232666015625,66.3212882485415,65.94263073455978,66.0715380357614,31143000
2022-03-10,65.67678833007812,65.95877161910451,65.59622431034518,65.87014935340605,46408900
2022-03-11,65.20145416259766,65.78152492018651,65.14505873597878,65.76540842878654,40097000
2022-03-14,64.42803192138672,65.15312040648745,64.35551999955624,65.13700391424031,61536700
2022-03-15,64.91142272949219,65.06449867389422,64.53276506490245,64.556933656831,57385300
2022-03-16,65.82180786132812,65.85403469944889,64.89531238857984,65.22562672269616,66254800
2022-03-17,66.27296447753906,66.30519130935245,65.86208005521804,65.8781903978049,48573700
2022-03-18,66.49048614501953,66.49854438941901,66.02320631608171,66.1440553955159,59780500
2022-03-21,65.72512817382812,66.42604186964012,65.5962208317788,66.37770468969181,62364300
2022-03-22,66.06349182128906,66.11988723917335,65.66066565164705,65.78957297631948,40148600
2022-03-23,65.85404968261719,66.07157935276467,65.73320054882885,65.95073021897632,36294900
2022-03-24,65.99099731445312,66.01516590529074,65.67678719364235,65.84597962278684,18435800
2022-03-25,65.51567840576172,65.99906880445803,65.46734120988481,65.99906880445803,36497500
2022-03-28,65.92652130126953,65.94263164082193,65.46729979104484,65.48341013059724,26886100
2022-03-29,66.74024963378906,66.75636612578333,66.1843535928012,66.22463252950543,49781100
2022-03-30,66.53883361816406,66.62745588035831,66.37770558506931,66.56300835510469,43905200
2022-03-31,66.2971420288086,66.65163108004676,66.28102553740295,66.61940424387598,40717600
2022-04-01,66.29231262207031,66.35702899293199,66.04963548887825,66.19524423747062,31316100
2022-04-04,66.79380798339844,66.80189906695507,66.33271496768572,66.34889096311053,32710900
2022-04-05,65.92825317382812,66.71292171441019,65.90398609264543,66.64820538346365,51886400
2022-04-06,65.41053771972656,65.84736371511576,65.27302013923995,65.47525405349295,67118000
2022-04-07,65.30538177490234,65.55614986695537,65.29729068982945,65.47525753129533,42831400
2022-04-08,64.90900421142578,65.30538718084469,64.90091929737324,65.10315323910896,42177200
2022-04-11,64.46408081054688,64.77147412089509,64.37509739960863,64.69867287832142,42293400
2022-04-12,64.95752716064453,65.21638628988447,64.77146926852436,64.90898683087622,38031000
2022-04-13,65.34581756591797,65.42670989255244,65.02224208769117,65.07078242102298,31635500
2022-04-14,64.90900421142578,65.4348136942767,64.73912844097059,65.34583026617777,45130400
2022-04-18,64.8038330078125,65.00606691279964,64.71484959588304,64.84428225748553,20864100
