Date,Close,High,Low,Open,Volume
2021-02-17,78.65287780761719,79.3088676270165,77.24250407509648,78.24288573448827,14342300
2021-02-18,77.89846801757812,78.53805443823926,77.32448180826185,78.51345592298006,9030600
2021-02-19,78.55447387695312,79.03005986768093,77.61149097564461,78.0050798132112,8913900
2021-02-22,80.67823791503906,81.70321807582164,79.09566829655148,79.5302588837661,13178700
2021-02-23,81.69499969482422,82.12959644871316,79.37444984222398,81.97379749437597,14874000
2021-02-24,84.7125473022461,85.31113839087682,81.84260322553948,82.2689984202856,16116000
2021-02-25,83.92537689208984,86.0655360340338,83.30218718351293,86.01633898671915,13219200
2021-02-26,81.99840545654297,82.86758655246813,80.03864406661013,82.24440317530534,14454100
2021-03-01,83.67938232421875,85.11435454066358,83.14639139262847,84.01557256181783,10439900
2021-03-02,83.9991683959961,84.71255051831815,83.40057728464015,83.54817466442779,10643500
2021-03-03,84.94215393066406,86.71332267324449,84.7863611983689,84.79456279143153,14958200
2021-03-04,85.68832397460938,88.21387607740176,84.56494369522923,85.70472090120727,22994200
2021-03-05,89.3782730102539,89.48486869838761,87.04131941668692,87.70550458117894,23638200
2021-03-08,89.99324798583984,90.55083738077498,88.60747296254921,90.0834467303133,18033600
2021-03-09,89.78825378417969,90.76403680895392,88.45987736645206,89.43566039122628,19010700
2021-03-10,91.3216323852539,91.84642171403979,89.9522541699704,90.36224622408326,17389900
2021-03-11,91.17401885986328,92.2891975501683,90.92802116853849,91.5512107321751,10989500
2021-03-12,91.47742462158203,92.41220599947192,90.78864097723464,91.54302485132433,10930300
2021-03-15,90.40323638916016,91.76441283789073,89.28805764388112,91.45281491272127,10488000
2021-03-16,88.26309967041016,89.27987833690568,87.80391051573147,88.9928851152315,11698400
2021-03-17,88.5828857421875,89.01747633591572,87.41030817043846,87.91049899687576,9168600
2021-03-18,85.3767318725586,88.17287391339369,85.04053544724849,87.74648500829765,13246600
2021-03-19,84.76995086669922,86.00812856352282,84.24516156261146,85.22914619976248,18491000
2021-03-22,84.0811767578125,85.68834496529533,83.89257764784023,84.50756576960073,12508500
2021-03-23,83.61377716064453,85.52434155755998,82.56419854520075,83.18738193813174,14781700
2021-03-24,85.85234069824219,86.72152817860153,84.38457452892119,84.45016850843398,11026800
2021-03-25,86.15572357177734,86.31152254262825,83.69577143067093,84.33535798640152,11138200
2021-03-26,88.13188934326172,88.18108638484806,86.39352088742258,87.36110232650576,9820200
2021-03-29,87.67267608642578,88.17286676019823,86.67229473888086,87.24628721592137,7542300
2021-03-30,86.86091613769531,87.59890308037397,86.58211829002461,86.96751181875581,6284600
2021-03-31,85.92613983154297,87.098717416314,85.77034084112432,86.54932953723497,8954400
2021-04-01,86.71330261230469,86.80350134717895,85.45052658004607,86.31151222894364,8515800
2021-04-05,85.69652557373047,86.77890415274311,85.41772777369177,86.69690700778389,8692700
2021-04-06,84.93395233154297,86.16392844898998,84.82735039753572,85.48334016256695,8125100
2021-04-07,85.43413543701172,85.74572710659115,84.67155006253174,84.84374595277154,7699300
2021-04-08,84.47474670410156,84.96674209593803,83.69576442699595,84.88473869331109,8283000
2021-04-09,84.39276885986328,85.01595857767317,83.72038209400984,84.55676944664626,7163700
2021-04-12,83.45797729492188,85.163545654831,83.23658434957902,85.00774668026776,7845900
2021-04-13,83.83515930175781,84.1303540312977,83.0561770330161,83.2775699521804,6829900
2021-04-14,85.49974060058594,86.36892801332284,84.13036863506211,84.17137034305263,10194800
2021-04-15,84.80276489257812,85.49975021491578,84.40097438421597,85.28655882614247,7860500
2021-04-16,84.4255599975586,85.5735389590074,83.9909694367773,85.1143498768207,7459700
2021-04-19,84.67155456542969,85.13894522264577,83.8105688124613,84.67974990160445,7068700
2021-04-20,83.0889892578125,84.45015959273678,82.41660255492606,84.31896539157906,9783800
2021-04-21,84.2369613647461,84.45015270624046,82.11319949384752,82.26899846000092,8264400
2021-04-22,82.77740478515625,84.35177924740127,82.7118108018827,84.35177924740127,9899400
2021-04-23,83.26937866210938,83.77776474414063,82.58879043282974,82.90038210426765,6756000
2021-04-26,83.24478912353516,84.18777215819891,83.03159774636313,83.03979308365098,5639700
2021-04-27,84.21235656738281,84.54035142741954,83.23657983515008,83.48257128819142,6898900
2021-04-28,86.27872467041016,86.80351397366141,84.76175539520008,84.90115118538014,8718400
2021-04-29,87.65629577636719,88.2712838109217,86.71331287218723,87.2627006816203,9740300
2021-04-30,84.5157699584961,86.41813302332679,84.43377279093966,86.08194275955051,13730000
2021-05-03,86.53290557861328,86.68870453163231,84.63874464867082,85.26193420476581,7938100
2021-05-04,87.00852966308594,87.33652461577203,85.9753477517189,86.88553077383072,8704300
2021-05-05,89.34545135498047,89.8210435522796,87.59068618451371,87.81207910064614,12872400
2021-05-06,89.39466094970703,89.48485969828005,88.08268768316593,89.3372623147953,9654900
2021-05-07,90.21466064453125,90.74765163584928,88.31229751464497,88.63209085823915,10273000
2021-05-10,89.84565734863281,92.74840180565721,89.8046556413486,91.37902986372234,13586500
2021-05-11,87.4922866821289,89.85384450836943,87.09049629040706,89.42744934263993,12754800
2021-05-12,88.04167175292969,90.32122594627437,87.50868097788609,87.73827546412504,11661900
2021-05-13,87.47589874267578,88.45168176451872,86.45912027190393,86.97570797147745,9706300
2021-05-14,89.76365661621094,90.05064978782754,88.39428472879601,88.39428472879601,9124100
2021-05-17,90.86243438720703,90.9198330228737,89.35366667483629,89.45206076113223,12692900
2021-05-18,88.13166046142578,90.52211948702912,87.95735675115303,90.42252098547888,12759900
2021-05-19,85.65819549560547,86.56292200414912,84.6372728444048,86.17281098053782,14762700
2021-05-20,85.9570083618164,86.380321020391,84.63727746443014,85.55029967635627,9706300
2021-05-21,86.42181396484375,87.31823209312743,86.05660259207959,86.40520999377655,10352800
2021-05-24,87.65026092529297,87.84946429352092,86.32222791617173,87.11074573430471,6785600
2021-05-25,86.21431732177734,87.66685464076836,85.9985100041247,87.50914856257295,7884000
2021-05-26,86.42181396484375,87.07753150568871,86.0400049535719,86.7538173954735,9232400
2021-05-27,85.50048828125,87.07752987749156,85.13527691531465,86.42181234890735,11703400
2021-05-28,86.14791870117188,86.42182727292412,85.45069745785345,86.00681658816998,7278200
2021-06-01,88.52178192138672,89.16919758807202,87.4012543188498,87.4012543188498,10260600
2021-06-02,89.70870208740234,90.10710875834538,88.15656000326379,88.98658128904829,9141800
2021-06-03,89.302001953125,89.7170126650534,88.44708089976223,89.27710232361903,8809300
2021-06-04,90.01580047607422,90.19840616113254,88.98657591695223,89.84149677648934,6699300
2021-06-07,89.43479919433594,90.22331693263081,89.28539510015204,89.94941470376054,6748600
2021-06-08,90.24822235107422,90.45572768438781,88.23127025796369,89.35179779134505,10559500
2021-06-09,89.45970916748047,90.91224667737292,89.35180866075328,90.52213559007775,10146900
2021-06-10,89.98261260986328,91.50984876965549,89.01978485755602,90.52212139143683,13526200
2021-06-11,89.56761169433594,90.44743234583319,89.52610809159862,90.33952551174043,7731700
2021-06-14,89.6174087524414,90.43912813947857,88.67118489280818,89.79171248105168,9051900
2021-06-15,91.55134582519531,91.70074990254658,89.96600220815922,89.98260617928689,10540200
2021-06-16,91.02845001220703,91.72567131632596,90.38933628827898,91.32725823789214,9283300
2021-06-17,88.8703842163086,91.28574934435227,79.9393528654107,90.6715289961024,14337800
2021-06-18,85.51708984375,88.2063569668436,85.41749134487671,87.35973806362217,22284500
2021-06-21,88.0237808227539,88.34748869458365,86.2641329987204,86.40523513104385,13591500
2021-06-22,88.31426239013672,88.7790722643683,86.57951468227738,87.42613990469587,10230100
2021-06-23,88.20635223388672,89.75019220918061,88.17315695774994,89.11107865631821,7792800
2021-06-24,88.9284896850586,89.45970285889676,88.28107402522836,88.9284896850586,8724600
2021-06-25,89.06130981445312,89.69212159735633,88.6296950866125,89.30201047769475,8102300
2021-06-28,86.31391906738281,88.81228512292981,86.04001683255332,88.7707815220912,11348400
2021-06-29,86.12301635742188,87.12734142294842,85.99851188940976,86.81192925964302,7225500
2021-06-30,86.93643951416016,87.05264200335651,86.08982047393519,86.18941898892594,7927500
2021-07-01,88.15657043457031,88.8952889597241,87.76645937088134,88.77078448561221,10873200
2021-07-02,88.04035949707031,88.31426804731389,87.18543856681914,87.7332493347463,7107700
2021-07-06,86.31391906738281,87.95736413916173,85.81590752012146,87.95736413916173,10162800
2021-07-07,85.43409729003906,87.06924035281999,84.76178202704074,86.28901826213826,8245000
2021-07-08,85.16018676757812,85.56689544413676,84.0147596176015,84.247164575635,8695500
2021-07-09,86.38033294677734,86.51313941978822,84.9609970124199,85.87401935040548,8567900
2021-07-12,86.55461883544922,87.16883281499842,85.69139593666013,85.95700249532139,9898600
2021-07-13,86.26411437988281,86.80362949400644,85.6748000139373,86.32221561786167,6738000
2021-07-14,84.63727569580078,87.41784587370064,84.42977036412826,86.72063099890983,9216600
2021-07-15,84.08116912841797,84.86968691390925,83.7076557043216,83.8736637814402,9665700
2021-07-16,81.85670471191406,84.40486990646028,81.61599776963679,84.35506432120836,12199100
2021-07-19,79.64885711669922,80.47057657428074,78.45362420926348,79.53265462098308,17385500
2021-07-20,80.1219482421875,81.37528207140741,78.89352036919372,79.59073516209948,12114600
2021-07-21,82.85272216796875,83.39223725509606,81.09307481177868,81.32548608462466,11478100
2021-07-22,82.02271270751953,82.51242861578078,81.25079256903634,82.50412662884466,7694300
2021-07-23,82.055908203125,82.27171551944531,81.29229010852714,82.00610895034343,7570800
2021-07-26,83.79066467285156,84.04797563410784,82.537336815447,82.55393445848229,10227500
2021-07-27,83.5084457397461,83.59974859180012,82.12231165137698,83.0436358256966,8332100
2021-07-28,83.9815673828125,84.50447859678096,83.2345468395998,83.74916239882651,8546100
2021-07-29,85.13529205322266,85.39259665266877,84.61238086747589,84.97758596578896,8681300
2021-07-30,84.50447845458984,86.36373098847096,83.64125542083666,85.54200522603924,12295300
2021-08-02,84.35505676269531,86.30561175248278,84.29695552890757,84.72857012209612,8911800
2021-08-03,85.16018676757812,85.41749768473822,83.55824535534985,84.32186345533427,8437300
2021-08-04,83.25115203857422,84.57918506128316,83.08514395288499,83.36735453227618,10389800
2021-08-05,84.02306365966797,85.0190867420544,83.5582473996687,83.78235670936985,7986100
2021-08-06,84.62065124511719,85.1435686072262,84.3301451175892,84.67875247062278,6475600
2021-08-09,83.20964050292969,84.14756235057266,82.94403392370404,83.75745763464778,9243100
2021-08-10,84.72856903076172,84.92777235367394,83.48353718058125,83.61633728500291,9762600
2021-08-11,85.36768341064453,85.46728823933299,84.33015685890467,84.69536823153615,7079800
2021-08-12,85.19337463378906,85.69968806747525,84.47955590211868,85.37598030922462,7377600
2021-08-13,84.62898254394531,85.11039648349545,84.36337594497988,84.8530918717804,6572600
2021-08-16,83.76575469970703,83.99815966887415,82.92743767986285,83.69105581642923,9476600
2021-08-17,83.60804748535156,84.39656517931137,82.69501899858561,83.16813088147346,10937500
2021-08-18,81.34518432617188,83.63328161312354,81.21900768147299,83.01920054913172,12893600
2021-08-19,79.31786346435547,80.1758966988797,78.11493030221101,79.75529078789124,17423400
2021-08-20,79.32628631591797,79.81418434999559,78.40936198934196,78.67013562979186,9707600
2021-08-23,81.37043762207031,81.59756203270157,80.80682071802592,80.8320560505474,10277800
2021-08-24,82.30416107177734,82.9518977647318,81.92561832140737,82.01815213468657,8924900
2021-08-25,82.86778259277344,83.04443631421682,81.36201258473248,81.78261851710357,9342300
2021-08-26,81.78260803222656,83.05283958216059,81.76578020304429,82.53128598242843,8124800
2021-08-27,82.9771499633789,83.66694353665922,82.48083797118588,82.55654396947777,10281200
2021-08-30,82.76683807373047,83.54075147905199,82.41353061711901,83.35568383474957,8127200
2021-08-31,81.404052734375,82.78364581584778,81.29469752470611,82.5565150646193,15676900
2021-09-01,80.51239013671875,81.65643883355511,80.31050107784688,81.47978510480004,10557300
2021-09-02,82.19482421875,82.76684863873079,81.21902163051115,81.29472763033269,12340100
2021-09-03,82.00975036621094,82.80049164482988,81.91721653922626,81.93404437209863,9097000
2021-09-07,81.64801788330078,82.42193764185265,81.3788303553505,81.61436864006488,9237800
2021-09-08,81.08440399169922,82.83412605665055,81.05075474991901,82.0181495928061,10775900
2021-09-09,80.75634002685547,82.11910557526608,80.20955102433618,80.66380620713971,10219400
2021-09-10,80.8152084350586,82.18638120701648,80.66379007108061,82.10226131990339,11006000
2021-09-13,82.41353607177734,83.03603112004647,81.64803011384895,81.77421319040107,11500900
2021-09-14,80.9245834350586,83.06126246348214,80.73952220533101,82.75842566147328,15294100
2021-09-15,82.64066314697266,82.88461539141022,81.58914817160627,81.58914817160627,11623400
2021-09-16,81.86673736572266,82.93507359629497,81.52184384294719,82.70794921963183,10616700
2021-09-17,81.3956527709961,82.75841173273788,81.06758069369259,81.69007560730225,16006100
2021-09-20,79.73006439208984,80.12543501958142,78.49348184838219,79.6122952372546,15796100
2021-09-21,79.78894805908203,80.66380921211673,79.0991545523732,80.39462165871663,10958400
2021-09-22,82.13591766357422,83.0948985790802,80.95821988830508,80.95821988830508,13292800
2021-09-23,84.1716537475586,84.3483074618982,82.22845647188608,82.6406484720118,10094900
2021-09-24,84.62590026855469,84.93715092468067,83.82675167793064,83.82675167793064,8225300
2021-09-27,86.61958312988281,87.30096265819058,86.29991852712159,86.29991852712159,12697500
2021-09-28,86.94764709472656,88.23470004685613,86.54386263036417,87.41031612494008,15560800
2021-09-29,86.92243194580078,87.68793147955607,86.089627498103,86.82148420179377,10268100
2021-09-30,85.3409423828125,87.02336613737116,85.3409423828125,86.99813080792273,15319800
2021-10-01,87.76364135742188,87.940295090879,85.70266829788007,85.98868368867087,10854900
2021-10-04,88.0916976928711,89.05067859845109,87.57855799908609,88.32723596189966,13305400
2021-10-05,89.05068969726562,90.6574010429263,88.6805544181253,89.2021080916469,13017300
2021-10-06,88.26837158203125,88.62167906637717,87.13273671495485,87.63746260944013,10630100
2021-10-07,88.8992691040039,89.42082276462514,88.51231242080898,88.84038453086418,8830900
2021-10-08,90.89293670654297,91.2125948770942,89.67317575719622,89.84982946339058,10586700
2021-10-11,90.11902618408203,92.2220558791847,89.94237245984588,92.16317130443932,9794800
2021-10-12,90.13584899902344,90.49757034316637,89.31145858053362,90.00125202541818,9085000
2021-10-13,90.6742172241211,91.13687984566354,89.57223186200865,89.81617762689412,9220700
2021-10-14,91.5322494506836,91.82667870070726,90.94340378650904,91.59113401710104,7648600
2021-10-15,92.20523071289062,92.55853814698379,92.05381232428826,92.33982127057214,9968100
2021-10-18,92.16316986083984,92.87820508032462,91.65844402550844,92.71837277226042,10677400
2021-10-19,93.9633560180664,93.9633560180664,92.36505872348152,92.66789548660927,10362800
2021-10-20,95.19154357910156,95.19995107735392,93.18945510977625,93.45022875022615,10811400
2021-10-21,93.99700927734375,94.89710569012307,93.2651590834569,94.81298578964535,9372600
2021-10-22,94.8886947631836,94.9559868303715,93.75305368499896,94.40079037293475,8673800
2021-10-25,95.77198028564453,96.19258626530738,95.30931755877813,95.50279271537782,9579800
2021-10-26,95.9822769165039,96.40288286830098,95.48596497399336,95.88133559555261,7463000
2021-10-27,94.27460479736328,95.54483639390067,93.92129738680954,95.24199963687272,9096100
2021-10-28,95.15788269042969,95.28405932815411,93.86241572698557,93.86241572698557,7538200
2021-10-29,96.31034088134766,96.98331291435085,95.18312010669479,96.59635624165195,15294200
2021-11-01,96.34398651123047,96.81506306590194,95.94020844092256,96.76459241159763,11213800
2021-11-02,95.75514221191406,96.05797897802212,95.2335885774087,96.04956506287,9189700
2021-11-03,95.06536102294922,95.2840715015717,94.19049985464642,94.44285958027335,10416000
2021-11-04,95.48596954345703,96.11687850134467,94.98124366073448,96.08322925343812,9673000
2021-11-05,96.52063751220703,96.78141752731777,95.839258026462,96.12526695008063,8102100
2021-11-08,96.86553955078125,97.57215437850377,96.47858289494226,96.81506247884631,7695900
2021-11-09,97.58056640625,97.68151413023085,96.28509949587671,96.96647898342204,10945900
2021-11-10,96.02433013916016,97.75722442744824,95.61213814608847,97.37868167718969,10305100
2021-11-11,96.03275299072266,96.46176643615456,95.53643463546452,95.56166996543845,7317500
2021-11-12,96.09163665771484,96.1589287310297,95.55325514563437,95.7299152896558,8682800
2021-11-15,98.2703628540039,98.379718078253,96.12527018297422,96.69729446738636,11050400
2021-11-16,98.65733337402344,99.33030548008591,98.30402590641259,98.5143288873149,10566300
2021-11-17,98.21485137939453,99.15938912593946,97.56814588015521,97.74684133326986,11108000
2021-11-18,97.38943481445312,98.18080402820065,96.50446879393759,97.72980985655892,8368600
2021-11-19,95.22805786132812,96.28321454486729,94.53879668372493,95.73861712806557,13532600
2021-11-22,96.92993927001953,98.0191342481092,95.17701001579944,95.321667303677,9947100
2021-11-23,98.96368408203125,99.4231829949546,97.9085206369292,98.01914627591609,10366800
2021-11-24,99.72100067138672,100.41025543204546,99.28702232588003,99.39764145656784,8500900
2021-11-26,97.44049835205078,97.71279709586777,95.8407375515261,96.45341134814286,11861800
2021-11-29,97.72981262207031,99.70398013161122,97.61068232777929,98.99770303537575,12003800
2021-11-30,96.0449447631836,98.58923618410745,95.67904280027246,96.53848166143713,24451200
2021-12-01,95.38972473144531,98.75942346245668,95.38121357145657,97.81488595920581,12302700
2021-12-02,97.9765853881836,98.45310657028868,95.245086768564,96.3683199064647,11392400
2021-12-03,97.35541534423828,99.55933249435114,96.65764284988188,99.33808771546045,10445100
2021-12-06,98.87859344482422,99.94226164664941,97.90002389283742,98.67437096786611,9833900
2021-12-07,100.34217071533203,100.971866769253,99.76353513385358,99.76353513385358,11419600
2021-12-08,100.79317474365234,101.48243600629165,100.12094229631602,100.74212075831392,8827900
2021-12-09,100.52937316894531,100.92080215031686,100.05285205981704,100.28260145397154,8334700
2021-12-10,100.6995849609375,101.43138914556233,99.44871670742364,101.20163968858243,9090700
2021-12-13,98.60628509521484,100.28262705768279,98.37653564240175,99.95076313022227,8533000
2021-12-14,98.89558410644531,99.49123551190071,98.25738338969448,98.48713279119488,12245300
2021-12-15,98.33397674560547,98.98068870449768,96.96397184837927,98.98068870449768,11069500
2021-12-16,99.25298309326172,100.57193394627652,98.64030931617391,98.87006522863882,11344700
2021-12-17,96.66613006591797,99.09980255449489,96.60656492775475,98.6402972777587,22727900
2021-12-20,96.70869445800781,96.75974844379195,94.22396760409596,95.18552112501081,13464400
2021-12-21,98.25740051269531,98.76795987664681,97.2532976170077,97.37242791885923,11368200
2021-12-22,98.81900024414062,99.28701671698468,97.35539866712051,98.21483765599609,8345200
2021-12-23,99.0572738647461,100.34218009868168,99.04876270319086,99.14236600395624,7416600
2021-12-27,101.0824966430664,101.1080236359463,98.20634075124894,98.76795407094895,7745500
2021-12-28,100.88676452636719,101.55049221528593,100.4442815644591,100.97186314668045,6516000
2021-12-29,100.36769104003906,100.9633489034783,99.8060778173762,100.47831664622323,6957400
2021-12-30,99.92522430419922,100.99740343865716,99.84863683425232,100.52087577216803,6016000
2021-12-31,99.85714721679688,100.48683683403914,99.66994061629171,99.88267420920866,5706600
2022-01-03,101.48242950439453,101.84833152414313,99.80608784396753,99.91670696915155,10717700
2022-01-04,103.3289566040039,103.79697308530444,101.8228056869241,102.0695709311221,16413100
2022-01-05,104.00119018554688,105.3796995833502,103.87354874335048,104.01820601485345,15487100
2022-01-06,104.88618469238281,105.7881731539866,103.50766851247576,105.19252162125105,13318500
2022-01-07,106.39232635498047,106.82630471416888,104.6223812554915,105.13294708611987,14164600
2022-01-10,106.46040344238281,106.9539469531347,105.39673544099391,106.49444159748097,12626100
2022-01-11,108.89405822753906,108.91958521658609,106.22212517206374,107.09858642061535,14609000
2022-01-12,108.34947204589844,109.28549203778991,107.61766798754009,108.9110853394561,12469200
2022-01-13,107.89846801757812,109.0046851652669,107.60063582942966,108.18778255312283,9691300
2022-01-14,109.73650360107422,109.94071954282077,107.86444406565663,107.86444406565663,13281000
2022-01-18,110.09387969970703,110.62145479067932,108.8089671378082,110.35766724519317,12905500
2022-01-19,109.69395446777344,110.74910479316277,109.3790999166762,110.57892051334787,12064300
2022-01-20,109.3025131225586,111.3532679934152,108.81748080956848,109.1493511741432,11370400
2022-01-21,107.99208068847656,109.25996455083994,107.41344507500477,108.71537358228784,13055700
2022-01-24,108.22181701660156,108.68983344593856,104.52875903522221,105.89876368243081,19513700
2022-01-25,112.82537841796875,112.95302635655648,106.59653945274779,108.17077313907193,19984500
2022-01-26,112.91048431396484,114.62937538731876,111.97445130762654,113.08917326157516,17266500
2022-01-27,115.19098663330078,116.57801387302054,113.67632442609764,114.40812853620253,20654100
2022-01-28,111.14054107666016,112.37439334397551,108.97917344146613,110.6214705799543,24817800
2022-01-31,111.75321960449219,112.2042138110488,110.05135075432261,110.78315487926469,16401800
2022-02-01,114.69742584228516,115.50582379534332,111.05542816407933,111.32773336599928,16169700
2022-02-02,115.22502136230469,115.55688523342356,113.00408222966999,114.3230330451215,10906700
2022-02-03,114.19538879394531,115.17397110087111,113.33594976256917,114.7485039198324,9447700
2022-02-04,115.62496185302734,116.57800415540336,114.88464015064895,114.88464015064895,13034700
2022-02-07,117.89698028564453,118.64579383360459,114.73150283404195,115.16547476470846,18422500
2022-02-08,116.10148620605469,117.79483727328069,114.88464331893027,117.58210368318875,11021600
2022-02-09,117.25025177001953,117.71826831283893,115.81218346096249,116.33975866328839,10140800
2022-02-10,115.7611312866211,118.10120131565026,115.20802901890656,117.05455544734185,11012700
2022-02-11,118.11819458007812,118.65428737341625,115.96533172180882,116.45887520096925,12821200
2022-02-14,116.29718780517578,117.47148127981323,114.9186784109331,117.37787798858523,15945000
2022-02-15,115.44593811035156,115.94466340628043,113.65741008650205,114.43129959558554,11746800
2022-02-16,115.48031616210938,117.07967173667578,115.01597992919218,116.03922531299396,11348800
2022-02-17,114.88702392578125,115.72109737044767,113.88957337661608,115.36854815763995,10073900
2022-02-18,114.72364044189453,115.14498068161724,113.5456249315634,114.20772727382749,10691800
2022-02-22,113.84656524658203,117.80196493797486,112.23002165699835,117.80196493797486,19428700
2022-02-23,116.55518341064453,117.01091268794139,113.98417174846476,114.30231891020526,16134200
2022-02-24,115.9532699584961,118.8596165034896,113.26187741328874,118.60165333497373,22108900
2022-02-25,120.70832824707031,120.81150825483284,116.45196923916085,116.9077115547295,28028000
2022-02-28,123.82106018066406,123.82106018066406,119.22075859934235,119.75388597487311,24394300
2022-03-01,128.73948669433594,128.94585981577492,124.42294402822068,124.68950110973597,31159900
2022-03-02,132.54014587402344,133.92453484896976,129.02328643847935,129.15226148064212,31329500
2022-03-03,134.32867431640625,135.10255081149606,130.48506060831602,130.9235888727931,22492900
2022-03-04,136.4180908203125,137.53592215472207,133.35696198985562,133.95886713283062,29034400
2022-03-07,139.33309936523438,139.38470250146025,133.8987367453529,137.49298112311058,34824700
2022-03-08,146.63336181640625,149.6171063079385,141.10441412829343,141.2849791504669,57231000
2022-03-09,142.97030639648438,145.97984545662484,138.619374883112,139.9607673363439,43430000
2022-03-10,146.8827362060547,150.2706069072963,144.70725693770143,145.0942082400124,34913600
2022-03-11,146.95147705078125,148.7400045654572,142.63494793033783,142.64354188934539,28423600
2022-03-14,143.35723876953125,144.75882824571843,141.2763591342914,142.91871067600727,25156200
2022-03-15,136.09996032714844,137.74231201177452,133.5031542566425,136.81365262654955,28534400
2022-03-16,135.60983276367188,138.0088595015927,134.32003033842335,136.53847896376791,22299700
2022-03-17,137.957275390625,138.43020559083956,135.79040354999157,137.535935190334,15750700
2022-03-18,139.0665283203125,139.0665283203125,136.52991887874245,138.3442419318987,23214700
2022-03-21,141.56871032714844,142.3769885938369,139.91776483628516,140.1757279393525,13180600
2022-03-22,141.09580993652344,142.10185444231803,139.79741330847426,140.75186780687702,11063900
2022-03-23,142.61778259277344,143.8989913152148,141.82670518796482,142.73816365175406,10755000
2022-03-24,142.99612426757812,143.94197167972015,141.87829267090922,143.10789824285922,9024800
2022-03-25,145.58432006835938,145.91107426648503,142.0158713741325,142.06746138003638,10254700
2022-03-28,143.03912353515625,143.2798856542548,141.99008296456196,142.65217223180724,9992000
2022-03-29,141.29356384277344,141.4311327976849,138.00886067403877,140.59705950596114,15102600
2022-03-30,142.29104614257812,143.0391407144225,140.72609218048368,142.08468608459597,9906000
2022-03-31,140.0123748779297,142.87573825980556,139.91778882793798,140.56269013591316,10395900
2022-04-01,141.2075958251953,142.6951645479926,139.58244500349565,139.9693831761763,8795300
2022-04-04,141.33657836914062,142.2652379053586,140.15856274586545,141.8782997120724,8718600
2022-04-05,140.46810913085938,144.21713606069073,140.24454805946365,141.90408785372477,9538200
2022-04-06,141.71490478515625,143.6066125860555,141.30217163890828,141.73210582641036,9269000
2022-04-07,143.68402099609375,144.19993418569442,140.51969832689508,141.96428412298934,8018400
2022-04-08,146.11741638183594,147.12347385586162,143.6152095583146,143.6410045581051,10801200
2022-04-11,142.3598175048828,145.12859494450896,141.8009082644423,144.94802991875795,10206100
2022-04-12,145.32635498046875,148.48207046483464,144.58686762442179,145.29196601717499,9528400
2022-04-13,147.61361694335938,147.96616616086695,144.70725735018718,146.97730955960557,7330700
2022-04-14,147.5447998046875,148.70562726858049,146.6591364971881,146.77092357579158,9421100
2022-04-18,149.52252197265625,150.08143120843926,147.7855840563066,148.75723958861204,7639000
