Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-07,7.555709142221173,7.65607666571782,7.504404791570836,7.592817783355713,373732000,0.0,0.0
2020-05-08,7.664543802623375,7.789069292430504,7.63067294920038,7.782843112945557,339216000,0.0,0.0
2020-05-11,7.777863421771497,8.081705977266582,7.749222610807591,8.034884452819824,469060000,0.0,0.0
2020-05-12,8.092662595289598,8.141476375645489,7.763168152806162,7.772881031036377,493060000,0.0,0.0
2020-05-13,7.887443218840645,8.047831798565293,7.565918366947344,7.750465393066406,625852000,0.0,0.0
2020-05-14,7.811978726283061,8.005491357256828,7.658314196214279,8.000012397766113,602312000,0.0,0.0
2020-05-15,7.859797442939213,8.46822852088383,7.844107304471329,8.458516120910645,987660000,0.0,0.0
2020-05-18,8.727243613025756,8.882651547418833,8.647547382576075,8.717032432556152,774460000,0.0,0.0
2020-05-19,8.756881430566535,9.05300284387516,8.72948567045255,8.772073745727539,717320000,0.0,0.0
2020-05-20,8.956869516435537,9.00867216528188,8.855007567982353,8.935949325561523,587536000,0.0,0.0
2020-05-21,9.017140784426273,9.018136441190569,8.704332600633995,8.741939544677734,761068000,0.0,0.0
2020-05-22,8.791746259843563,9.058480534217885,8.680171933352966,8.991983413696289,1038764000,0.0,0.0
2020-05-26,9.121988782635464,9.146894447423765,8.639079200529823,8.68465518951416,770780000,0.0,0.0
2020-05-27,8.59225840000188,8.599978539188397,7.966393195519462,8.492887496948242,1175892000,0.0,0.0
2020-05-28,8.38031440651218,8.727242743605286,8.347439690975364,8.454781532287598,734896000,0.0,0.0
2020-05-29,8.522023979073884,8.841805458068848,8.452787853951744,8.841805458068848,745256000,0.0,0.0
2020-06-01,8.799718404433667,8.807189629886395,8.656513899580409,8.772820472717285,389876000,0.0,0.0
2020-06-02,8.762858802924514,8.80370257715088,8.625133265614396,8.791748046875,391320000,0.0,0.0
2020-06-03,8.788760210275386,8.832592855000327,8.666973728825676,8.736209869384766,365440000,0.0,0.0
2020-06-04,8.698837175356982,8.913367984458226,8.64850599260447,8.73720932006836,424280000,0.004,0.0
2020-06-05,8.76511263033542,8.966935347603327,8.678901511629059,8.890192985534668,481748000,0.0,0.0
2020-06-08,8.847586490803435,8.860044532100977,8.656726674779266,8.775578498840332,387736000,0.0,0.0
2020-06-09,8.77059362098267,9.079308147763598,8.722006602731252,9.01577091217041,468488000,0.0,0.0
2020-06-10,9.137116670119509,9.468256112022411,9.122913533165256,9.335451126098633,632180000,0.0,0.0
2020-06-11,9.119424348084378,9.230302523523088,8.756641306957437,8.766857147216797,583652000,0.0,0.0
2020-06-12,9.131883732185477,9.156550786318963,8.67416787516225,8.9026517868042,570908000,0.0,0.0
2020-06-15,8.785794364194377,9.151567666376659,8.714532504819088,9.143095970153809,400004000,0.0,0.0
2020-06-16,9.194176362324052,9.235786815047943,8.809216467192664,9.038198471069336,535716000,0.0,0.0
2020-06-17,9.083298979190287,9.267929340235042,9.039943427067767,9.205140113830566,408304000,0.0,0.0
2020-06-18,9.19616934530287,9.25148392926587,9.084045060176823,9.187199592590332,254408000,0.0,0.0
2020-06-19,9.211615272979378,9.413437984243986,9.196416027557818,9.230301856994629,524160000,0.0,0.0
2020-06-22,9.26892329461873,9.499400359136338,9.242262119774644,9.494915008544922,398468000,0.0,0.0
2020-06-23,9.519083113139562,9.61027762938624,9.37606326989981,9.418420791625977,375108000,0.0,0.0
2020-06-24,9.444586274609327,9.524568869245835,9.113944849479747,9.204641342163086,449372000,0.0,0.0
2020-06-25,9.324486171227582,9.473237456066611,9.151565891686401,9.458287239074707,376072000,0.0,0.0
2020-06-26,9.468255196795987,9.468255196795987,9.094508281132988,9.124407768249512,592084000,0.0,0.0
2020-06-29,9.13910960070317,9.173743468777447,8.870260374063909,9.169258117675781,342248000,0.0,0.0
2020-06-30,9.282879620441916,9.494420194381577,9.235538672534776,9.466015815734863,367892000,0.0,0.0
2020-07-01,9.488937766911135,9.543754296119948,9.381547859570857,9.498156547546387,326648000,0.0,0.0
2020-07-02,9.606790803004376,9.704961911915024,9.546243794157816,9.580130577087402,364056000,0.0,0.0
2020-07-06,9.70919763785932,9.875639423686373,9.680045232466764,9.806371688842773,315892000,0.0,0.0
2020-07-07,9.913012455725239,10.036348652688012,9.817831596856585,9.838761329650879,357800000,0.0,0.0
2020-07-08,9.96035642783184,10.19083448771981,9.932201081128547,10.181863784790039,365480000,0.0,0.0
2020-07-09,10.345564003615122,10.53467966591517,10.199303925315359,10.473883628845215,494548000,0.0,0.0
2020-07-10,10.55336697172099,10.619644469216341,10.344068660721797,10.444232940673828,497676000,0.0,0.0
2020-07-13,10.559597316024266,10.756187624161482,9.991501311652467,10.018660545349121,457076000,0.0,0.0
2020-07-14,10.041335220941424,10.367990282918534,9.752802320059601,10.342326164245605,542676000,0.0,0.0
2020-07-15,10.37945058300139,10.398137168454314,10.022148051437995,10.193075180053711,403984000,0.0,0.0
2020-07-16,9.981533624770403,10.17264243579052,9.862432793369079,10.100883483886719,344964000,0.0,0.0
2020-07-17,10.191330819984168,10.214253728012824,10.054041449060465,10.167410850524902,266284000,0.0,0.0
2020-07-20,10.239918382391592,10.496059580431382,10.122810707249148,10.475627899169922,284852000,0.0,0.0
2020-07-21,10.477869541075187,10.524713369026122,10.252375876943214,10.293986320495605,277036000,0.0,0.0
2020-07-22,10.332854904262327,10.567069255216838,10.257108662936648,10.4038667678833,367292000,0.0,0.0
2020-07-23,10.415082894117917,10.511758906609913,9.997732266845594,10.095903396606445,411660000,0.0,0.0
2020-07-24,9.842001448963808,10.330114796666884,9.7443293540735,10.160433769226074,473292000,0.0,0.0
2020-07-27,10.198060110705999,10.406859447407754,10.183607945177902,10.386677742004395,292132000,0.0,0.0
2020-07-28,10.339584117319752,10.347307779118024,10.175135514559727,10.181364059448242,271636000,0.0,0.0
2020-07-29,10.356029423457086,10.48110979367714,10.312425803409024,10.430529594421387,284508000,0.0,0.0
2020-07-30,10.340332414431229,10.587503878305732,10.260848834558969,10.578534126281738,308880000,0.0,0.0
2020-07-31,10.527952620518944,10.73052434521715,10.398137872090295,10.579280853271484,386080000,0.0,0.0
2020-08-03,10.696637332641039,11.061663543055651,10.679444912836956,10.973459243774414,412720000,0.0,0.0
2020-08-04,11.013076593870208,11.190232276916504,10.86955771691953,11.190232276916504,310336000,0.0,0.0
2020-08-05,11.20642642477082,11.333748968262716,11.128936036183132,11.249032974243164,249924000,0.0,0.0
2020-08-06,11.311824867203157,11.320047535905452,11.141396727758718,11.297622680664062,244316000,0.0,0.0
2020-08-07,11.274700240183378,11.4663081040337,11.000619509567368,11.162077903747559,342516000,0.0,0.0
2020-08-10,11.296376193877698,11.370128324169226,10.820221856086334,11.127691268920898,427796000,0.0,0.0
2020-08-11,11.03674700971712,11.099537174248944,10.759676058298204,10.813745498657227,354512000,0.0,0.0
2020-08-12,10.95402521578607,11.428683543710854,10.921633546935348,11.402023315429688,464412000,0.0,0.0
2020-08-13,11.507417774715831,11.682581223966398,11.317804063272627,11.404762268066406,374460000,0.0,0.0
2020-08-14,11.491472368961071,11.665638770775589,11.402271956870376,11.525359153747559,366436000,0.0,0.0
2020-08-17,11.811648364970852,12.368282408308476,11.777762532142907,12.295775413513184,621300000,0.0,0.0
2020-08-18,12.408398541639869,12.454245313188446,12.045864494634852,12.219780921936035,503448000,0.0,0.0
2020-08-19,12.255412493746544,12.273850054046092,12.057575133532684,12.097940444946289,622624000,0.0,0.0
2020-08-20,11.934985765200699,12.3336487799119,11.839056853528326,12.100430488586426,921388000,0.0,0.0
2020-08-21,12.16097734290615,12.765949386676102,12.15449881949741,12.641118049621582,999868000,0.0,0.0
2020-08-24,12.840699321764225,12.869353672769613,12.465706283017331,12.677745819091797,490564000,0.0,0.0
2020-08-25,12.588545623427148,12.718609414227746,12.531735922155136,12.7073974609375,289076000,0.0,0.0
2020-08-26,12.756481195188652,12.825499904060521,12.635387169963574,12.730319023132324,321244000,0.0,0.0
2020-08-27,12.738790552037838,12.80706217673446,12.524508821262856,12.586052894592285,317604000,0.0,0.0
2020-08-28,12.632646958673693,13.104066013844308,12.600255290566448,13.103816986083984,537160000,0.0,0.0
2020-08-31,13.138702219572169,13.529641655272364,12.994187202401985,13.329812049865723,500840000,0.0,0.0
2020-09-01,13.438974582148031,13.951161114147387,13.395607023063693,13.778937339782715,511316000,0.004,0.0
2020-09-02,14.659001312168998,14.681932030587575,13.857697349645273,14.302839279174805,874012000,0.0,0.0
2020-09-03,13.78666378202663,13.842244008175442,12.839555164943249,12.975889205932617,945128000,0.0,0.0
2020-09-04,12.744843884180868,13.134903773665314,11.66912816097081,12.584085464477539,1463684000,0.0,0.0
2020-09-08,11.69878640008038,12.51180471357899,11.668628868001777,11.87674331665039,795728000,0.0,0.0
2020-09-09,12.362261058607643,12.770265792530216,12.19452303243184,12.676302909851074,736200000,0.0,0.0
2020-09-10,12.949719407008288,13.025488325723183,12.129971432749489,12.27428150177002,698684000,0.0,0.0
2020-09-11,12.44750274067176,12.613994320712306,11.859547260099818,12.127479553222656,636928000,0.0,0.0
2020-09-14,13.041191926833609,13.27447906724328,12.592810669626905,12.833076477050781,1201744000,0.0,0.0
2020-09-15,13.239583723008389,13.25827684989455,12.788710560620874,12.95146369934082,727556000,0.0,0.0
2020-09-16,12.917815275662813,13.052902846479272,12.475665466431533,12.476412773132324,556384000,0.0,0.0
2020-09-17,12.095327445749735,12.551435580661911,11.998124322118478,12.425569534301758,792512000,0.0,0.0
2020-09-18,12.555423930991667,12.594055700378437,11.952265560305177,12.152154922485352,698460000,0.0,0.0
2020-09-21,11.888709917895248,12.484391448146988,11.86827212113999,12.479157447814941,721044000,0.0,0.0
2020-09-22,12.536728147868072,12.609505928765865,12.118505485312498,12.599287033081055,646452000,0.0,0.0
2020-09-23,12.537228000249492,12.688267633843767,12.042489056909767,12.08685302734375,647012000,0.0,0.0
2020-09-24,12.035510036746839,12.531246325292742,11.977436887126997,12.310420036315918,731240000,0.0,0.0
2020-09-25,12.409620435413864,12.844293486293763,12.208484591655418,12.834572792053223,588016000,0.0,0.0
2020-09-28,13.000565764614077,13.012031125329392,12.711199227724991,12.995331764221191,573808000,0.0,0.0
2020-09-29,12.898127404420933,13.401839758111288,12.893890764359542,13.185500144958496,621460000,0.0,0.0
2020-09-30,13.117457679149188,13.581042683791333,13.110229910612453,13.489322662353516,689184000,0.0,0.0
2020-10-01,13.716129357775127,13.720864201885407,13.419783261242403,13.573065757751465,525004000,0.0,0.0
2020-10-02,13.18475308134866,13.478356236260835,13.01128187322965,13.02249813079834,552496000,0.0,0.0
2020-10-05,13.195719875702725,13.60272733275789,13.182509848608964,13.600982666015625,479820000,0.0,0.0
2020-10-06,13.787911060916047,14.098961824596449,13.623413243733525,13.694695472717285,784420000,0.0,0.0
2020-10-07,13.957146569083967,14.07628307043726,13.821310706094911,13.921504974365234,418084000,0.0,0.0
2020-10-08,14.032165622756523,14.041637213589913,13.716130905848528,13.796634674072266,378900000,0.0,0.0
2020-10-09,13.72510379432774,13.782179591164098,13.619177329645565,13.720866203308105,346892000,0.0,0.0
2020-10-12,13.946924894276616,14.303336967435383,13.870159568035136,14.18270492553711,434744000,0.0,0.0
2020-10-13,14.252988831755088,14.304830615479933,13.976084148198783,14.204885482788086,344604000,0.0,0.0
2020-10-14,14.24700824386432,14.299099135903342,13.917514431356263,14.052352905273438,276100000,0.0,0.0
2020-10-15,13.7687179661636,13.963124193199745,13.725848613045164,13.927483558654785,267224000,0.0,0.0
2020-10-16,13.994032098702894,14.078524355779496,13.750525122871887,13.7694673538208,242392000,0.0,0.0
2020-10-19,13.860689953001863,13.940944623689804,13.36595000014682,13.456673622131348,298068000,0.0,0.0
2020-10-20,13.54216084758087,13.757753145997645,13.4658937231082,13.603972434997559,229212000,0.0,0.0
2020-10-21,13.583535280397424,13.74952866518979,13.436484126487011,13.483590126037598,219596000,0.0,0.0
2020-10-22,13.48134576484762,13.570323754164582,13.191480129168616,13.320337295532227,290480000,0.0,0.0
2020-10-23,13.40906768227874,13.551882196272292,13.250801221454951,13.548891067504883,233484000,0.0,0.0
2020-10-26,13.386135175331315,13.6510763007922,12.998817356200222,13.1012544631958,336896000,0.0,0.0
2020-10-27,13.26550635531582,13.401093105478985,13.151354761087697,13.35598087310791,250520000,0.0,0.0
2020-10-28,13.1578329010127,13.2196444828129,12.570625726226456,12.588570594787598,376520000,0.0,0.0
2020-10-29,12.79942983329773,13.152601732230695,12.71119913413637,12.984365463256836,320080000,0.0,0.0
2020-10-30,12.810892647070952,12.897128609243849,12.262566328767218,12.495854377746582,416820000,0.0,0.0
2020-11-02,12.619228632831366,12.797683780905018,12.357278590415659,12.542463302612305,299652000,0.0,0.0
2020-11-03,12.669823138143556,13.065116073630534,12.56439489170969,12.979876518249512,272900000,0.0,0.0
2020-11-04,13.348500688904073,13.785417450058755,13.29640979888137,13.752267837524414,410228000,0.0,0.0
2020-11-05,14.119399090161183,14.295361309495657,13.948420817451831,14.11690616607666,319028000,0.0,0.0
2020-11-06,14.066808904462587,14.54435123168051,13.852713125346142,14.517683029174805,383348000,0.0,0.0
2020-11-09,14.508211652284979,14.646788567995294,13.569328138122051,13.589266777038574,582976000,0.0,0.0
2020-11-10,13.565091772254549,13.565091772254549,12.589819274547791,12.731138229370117,644068000,0.0,0.0
2020-11-11,13.014022262718191,13.394112346994168,12.908843120779,13.377163887023926,404744000,0.0,0.0
2020-11-12,13.437980650754078,13.724106952567876,13.275476587653966,13.41579818725586,365812000,0.0,0.0
2020-11-13,13.585777393792211,13.627151186548398,13.019506169381641,13.256532669067383,346312000,0.0,0.0
2020-11-16,13.132411731318832,13.607960310940665,13.115962425029508,13.474119186401367,413776000,0.0,0.0
2020-11-17,13.511255604541565,13.554872270515686,13.263262888769844,13.381402015686035,312028000,0.0,0.0
2020-11-18,13.424269216618635,13.56434168052157,13.1448725462646,13.387880325317383,510924000,0.0,0.0
2020-11-19,13.172540637998559,13.44645425970634,13.060133711995956,13.399348258972168,565936000,0.0,0.0
2020-11-20,13.413054668904675,13.453431099655287,13.02523765866418,13.047919273376465,341088000,0.0,0.0
2020-11-23,13.131165767553133,13.341772215729872,12.975889493731826,13.100010871887207,361356000,0.0,0.0
2020-11-24,13.102503240666222,13.121943675569424,12.84578719687769,12.918315887451172,346500000,0.0,0.0
2020-11-25,12.992838294487676,13.229116542601327,12.980376526049833,13.194472312927246,259916000,0.0,0.0
2020-11-27,13.334293351128782,13.366694703992495,13.130415546616407,13.2208890914917,167276000,0.0,0.0
2020-11-30,13.224628084789831,13.371679204013354,12.932768717000325,13.360712051391602,286952000,0.0,0.0
2020-12-01,13.451188755774265,13.487577650555359,13.187991311158573,13.349249839782715,296948000,0.0,0.0
2020-12-02,13.309870792632042,13.631887767453023,13.193974535937858,13.503280639648438,283360000,0.0,0.0
2020-12-03,13.550151881059854,13.62245282975101,13.29236326791589,13.35917854309082,199520000,0.004,0.0
2020-12-04,13.411532721541958,13.522726970662992,13.351947356745299,13.520981788635254,202244000,0.0,0.0
2020-12-07,13.563865519602825,13.693508317828975,13.462894118054397,13.569350242614746,223244000,0.0,0.0
2020-12-08,13.547657637897526,13.561369918030191,13.244991722634671,13.31330394744873,271920000,0.0,0.0
2020-12-09,13.263941103643397,13.377128770915917,12.83287919756366,12.895207405090332,401300000,0.0,0.0
2020-12-10,12.833626362652886,13.032827240259751,12.814179233486414,12.936592102050781,207764000,0.0,0.0
2020-12-11,12.931606849028675,12.984212441190055,12.787753432046163,12.9774808883667,209264000,0.0,0.0
2020-12-14,13.05202320769895,13.351946267194858,13.041552116386985,13.27216625213623,270156000,0.0,0.0
2020-12-15,13.402804915872307,13.426988284986889,13.150501085093694,13.323773384094238,193016000,0.0,0.0
2020-12-16,13.385604082057556,13.40031401679967,13.176181289004699,13.206099510192871,223116000,0.0,0.0
2020-12-17,13.330008033914774,13.342723611361109,13.14227589521306,13.30457878112793,231384000,0.0,0.0
2020-12-18,13.342224695953595,13.368153252272544,13.034573335471071,13.235519409179688,342064000,0.0,0.0
2020-12-21,13.038806226206177,13.33324449525044,12.931850853532728,13.295598030090332,302332000,0.0,0.0
2020-12-22,13.282635512418704,13.30058568046396,13.018114478760369,13.241747856140137,185580000,0.0,0.0
2020-12-23,13.219561371315317,13.238509197227785,12.969251869856985,12.973489761352539,179144000,0.0,0.0
2020-12-24,13.001414896405095,13.09640321805808,12.90318633714113,12.95803451538086,97884000,0.0,0.0
2020-12-28,13.026594766213018,13.026594766213018,12.728167672465434,12.864541053771973,212564000,0.0,0.0
2020-12-29,12.889471627725841,13.036566214087761,12.80694877343674,12.907670974731445,170372000,0.0,0.0
2020-12-30,12.954543292106099,13.177429208002605,12.86130110996343,13.10961627960205,225396000,0.0,0.0
2020-12-31,13.10039051897173,13.114850326350101,12.879498986368441,13.01911449432373,192424000,0.0,0.0
2021-01-04,13.068229351372885,13.614972534629288,12.926868655114351,13.07745361328125,560640000,0.0,0.0
2021-01-05,13.063741770518265,13.406546891432267,13.051027144104747,13.367903709411621,322760000,0.0,0.0
2021-01-06,13.186152937941964,13.20859112644938,12.551403186013745,12.579824447631836,580424000,0.0,0.0
2021-01-07,12.93185444159313,13.340977401109173,12.851077719708668,13.307319641113281,461480000,0.0,0.0
2021-01-08,13.325768310454082,13.384106839169371,13.006148952979984,13.240253448486328,292528000,0.0,0.0
2021-01-11,13.381862094744532,13.92262209831744,13.325767104618523,13.584054946899414,518344000,0.0,0.0
2021-01-12,13.714696165855404,13.716691474669126,13.308317002723243,13.44768238067627,291476000,0.0,0.0
2021-01-13,13.452917423562095,13.58754655344523,13.348206512132624,13.494552612304688,210028000,0.0,0.0
2021-01-14,13.537687222212863,13.562368950268702,13.144271775512705,13.16396713256836,283120000,0.0,0.0
2021-01-15,13.191639804834592,13.288622477957393,12.813183501792167,12.824152946472168,277780000,0.0,0.0
2021-01-19,12.980470603146165,13.058007089454371,12.808694289194596,12.989446640014648,226188000,0.0,0.0
2021-01-20,13.075706617527048,13.393580782598956,13.020858454342386,13.329009056091309,258572000,0.0,0.0
2021-01-21,13.381613007811689,13.960767012575761,13.216568272873404,13.829379081726074,337780000,0.0,0.0
2021-01-22,13.702232110393947,13.803702799106055,13.589791977354604,13.67480754852295,246820000,0.0,0.0
2021-01-25,13.743866560222088,13.79048812266603,13.200115399995862,13.61571979522705,251112000,0.0,0.0
2021-01-26,13.54316838330185,13.607241759671473,13.350699078366457,13.39831829071045,163980000,0.0,0.0
2021-01-27,13.193632102910534,13.196374939178762,12.758581560131608,12.882241249084473,371272000,0.0,0.0
2021-01-28,12.960527229968816,13.303083185039084,12.924875108321336,13.01512622833252,228316000,0.0,0.0
2021-01-29,13.03906087218396,13.298097268819046,12.876010448081596,12.954045295715332,271552000,0.0,0.0
